id,event_id,name,price_cents,quantity_total,quantity_sold,sales_starts_at,sales_ends_at,attributes,created_at,updated_at
b6f345af-abaf-4c96-bd73-558026a5630e,1ad12f7f-b3dc-489a-b53b-12f2b4133267,VIP,1500,196,139,2025-11-24T18:29:24.460788+00:00,2025-12-31T00:29:24.460788+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
2aea9aa3-0e15-4a4a-9d13-4765ff7729b4,1ad12f7f-b3dc-489a-b53b-12f2b4133267,General Admission,4000,91,72,2025-11-24T19:29:24.460788+00:00,2025-12-31T16:29:24.460788+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
4e27ed6e-54e6-4057-9a02-fa9e68fee4be,49786104-143f-4ebd-b0ef-d136299cc309,Student,2000,369,245,2025-06-17T06:42:24.460824+00:00,2025-07-14T02:42:24.460824+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
f70d6b5e-a676-411f-b68c-3a67db0b4f6a,49786104-143f-4ebd-b0ef-d136299cc309,General Admission,5000,314,213,2025-06-17T14:42:24.460824+00:00,2025-07-14T11:42:24.460824+00:00,"{""color"": ""purple"", ""transferable"": false, ""notes"": ""Non-refundable""}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
e43d7ebd-025f-47a6-84ee-fc12764607e7,49786104-143f-4ebd-b0ef-d136299cc309,Family,1500,180,120,2025-06-17T20:42:24.460824+00:00,2025-07-14T00:42:24.460824+00:00,"{""color"": ""orange"", ""transferable"": false, ""notes"": ""Limited availability""}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
f5a441d7-e3e3-401a-94d1-febf95a7bdd6,7401285c-7b25-4592-bfc9-11bf8ba667f6,Student,5000,133,129,2025-08-03T06:49:24.460862+00:00,2025-09-05T15:49:24.460862+00:00,"{""color"": ""red"", ""transferable"": false, ""notes"": ""Includes merch""}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
83497cdd-4e09-4795-8113-557ac37e10a5,7401285c-7b25-4592-bfc9-11bf8ba667f6,Staff,1500,88,73,2025-08-03T12:49:24.460862+00:00,2025-09-05T18:49:24.460862+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
4b4cb832-a9c6-4718-89e3-215bcf379e0e,7401285c-7b25-4592-bfc9-11bf8ba667f6,Family,1500,456,33,2025-08-03T05:49:24.460862+00:00,2025-09-05T17:49:24.460862+00:00,"{""color"": ""green"", ""transferable"": false, ""notes"": ""Non-refundable""}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
1b240706-18bf-48bd-b4c8-7487a7f01a55,431d3e28-217d-417a-b011-df986522329d,Student,1500,136,82,2025-07-31T03:44:24.460899+00:00,2025-08-23T00:44:24.460899+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
c7777e6d-6b04-4223-8420-47f2d423e65d,431d3e28-217d-417a-b011-df986522329d,Staff,4000,278,17,2025-07-31T05:44:24.460899+00:00,2025-08-22T01:44:24.460899+00:00,"{""color"": ""red"", ""transferable"": false, ""notes"": ""Non-refundable""}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
91d0adb2-220c-47b9-abea-2183331a868a,431d3e28-217d-417a-b011-df986522329d,General Admission,5000,264,107,2025-07-31T03:44:24.460899+00:00,2025-08-22T15:44:24.460899+00:00,"{""color"": ""blue"", ""transferable"": false, ""notes"": """"}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
e06b9b23-4a16-4214-92a4-41d23ad788db,098df344-06b0-430d-973c-c9e98be5edfc,Premium,3000,254,70,2025-10-10T14:00:24.460938+00:00,2025-11-15T21:00:24.460938+00:00,"{""color"": ""blue"", ""transferable"": false, ""notes"": ""Limited availability""}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
963084a0-6b8e-4ad7-bf29-d89758de5592,098df344-06b0-430d-973c-c9e98be5edfc,General Admission,3000,398,365,2025-10-10T01:00:24.460938+00:00,2025-11-15T19:00:24.460938+00:00,"{""color"": ""orange"", ""transferable"": false, ""notes"": ""Non-refundable""}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
fbe18102-ba15-44ed-80a4-b7d21b7b4700,91f17bfc-ec34-4f29-aeb7-38903d99036d,VIP,0,211,67,2025-09-21T12:17:24.460975+00:00,2025-10-02T00:17:24.460975+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
104122df-730d-49c3-b818-5418625ffb99,91f17bfc-ec34-4f29-aeb7-38903d99036d,Early Bird,1000,220,0,2025-09-21T14:17:24.460975+00:00,2025-10-02T06:17:24.460975+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
1b97110c-9236-4f45-bff8-b8571d89b2b8,91f17bfc-ec34-4f29-aeb7-38903d99036d,Premium,1500,190,58,2025-09-21T12:17:24.460975+00:00,2025-10-02T02:17:24.460975+00:00,"{""color"": ""orange"", ""transferable"": false, ""notes"": ""Limited availability""}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
412fc27c-1e8d-40d3-b078-f8d8f4f67183,64aadedf-e1f4-4ee5-bce0-1438a41c17ef,Late Entry,5000,283,89,2025-08-12T00:23:24.461013+00:00,2025-08-21T21:23:24.461013+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
80dea04d-03ab-4d67-8ebf-455185acc7e1,64aadedf-e1f4-4ee5-bce0-1438a41c17ef,Student,500,70,51,2025-08-11T16:23:24.461013+00:00,2025-08-22T19:23:24.461013+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
de5cf9f4-0ca2-47f2-85f8-bae84ca0760e,6afa8db3-dc1e-4fa3-b154-4a9aab6ef40f,VIP,4000,142,62,2025-11-19T17:49:24.461041+00:00,2026-01-02T18:49:24.461041+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
efa2361b-2580-43e2-ac30-611c0ea2d7e7,6afa8db3-dc1e-4fa3-b154-4a9aab6ef40f,Staff,500,207,30,2025-11-20T01:49:24.461041+00:00,2026-01-03T04:49:24.461041+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
49562baf-85c6-4647-add9-6e493440439a,0079aab9-bcb8-48c1-ba19-52ce6ab2653f,Student,5000,74,29,2025-11-02T15:35:24.461078+00:00,2025-11-28T11:35:24.461078+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
f848fa1b-47eb-41bb-bb32-3445f59c9926,0079aab9-bcb8-48c1-ba19-52ce6ab2653f,Late Entry,5000,257,45,2025-11-02T08:35:24.461078+00:00,2025-11-28T03:35:24.461078+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
d6118f64-c93a-4192-a4f1-ece59a5e474d,de42a86e-cc2f-47ee-969f-22607ac9cb14,Late Entry,3000,367,22,2025-07-26T23:28:24.461117+00:00,2025-08-31T14:28:24.461117+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
77a363b8-ee57-4960-af24-370c732c5234,de42a86e-cc2f-47ee-969f-22607ac9cb14,Premium,500,159,59,2025-07-27T00:28:24.461117+00:00,2025-08-30T22:28:24.461117+00:00,"{""color"": ""blue"", ""transferable"": false, ""notes"": """"}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
0972d429-7554-4e00-a366-43b9ccd1387c,de42a86e-cc2f-47ee-969f-22607ac9cb14,Family,1500,389,263,2025-07-26T03:28:24.461117+00:00,2025-08-31T13:28:24.461117+00:00,"{""color"": ""orange"", ""transferable"": false, ""notes"": ""Non-refundable""}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
1b1dd182-2500-4e7d-b81f-8dfea50d7cf6,5c6f521d-52f2-48d8-8680-a45163bd20ef,Early Bird,5000,373,249,2025-06-10T11:26:24.461154+00:00,2025-07-14T23:26:24.461154+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
51e7f31b-ac57-4dce-8a11-d9a09462f8b1,5c6f521d-52f2-48d8-8680-a45163bd20ef,Staff,500,255,174,2025-06-09T18:26:24.461154+00:00,2025-07-14T07:26:24.461154+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
61996cba-40a7-4495-9ca4-b63d2f766c4d,88201910-fc2e-4683-8e73-28b5f1d9189b,VIP,5000,134,130,2025-09-01T11:58:24.461182+00:00,2025-09-16T15:58:24.461182+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
f03714af-e3bd-42ff-ac35-4faa53b4909d,88201910-fc2e-4683-8e73-28b5f1d9189b,Student,500,57,44,2025-09-01T03:58:24.461182+00:00,2025-09-17T05:58:24.461182+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
b7c807f4-5817-4bfb-9124-0a0dcadbb61d,e41a225f-e5c6-4017-972d-d15478162c65,Late Entry,1000,127,12,2025-06-24T05:52:24.461215+00:00,2025-07-08T17:52:24.461215+00:00,"{""color"": ""red"", ""transferable"": false, ""notes"": """"}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
5ae2e6e2-7c5e-42bf-a7df-f1bd58eecdb6,e41a225f-e5c6-4017-972d-d15478162c65,General Admission,1500,308,300,2025-06-24T06:52:24.461215+00:00,2025-07-08T23:52:24.461215+00:00,"{""color"": ""green"", ""transferable"": false, ""notes"": ""Includes merch""}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
fe00701d-65d3-4f8a-af57-a0b5fdbca86c,799b3686-7fae-4bfd-9343-60fd0c8d2452,Late Entry,2000,478,451,2025-11-16T18:52:24.461242+00:00,2025-12-18T22:52:24.461242+00:00,"{""color"": ""blue"", ""transferable"": false, ""notes"": ""Limited availability""}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
9f99a014-62fc-44c9-b3db-6e2e618936b6,799b3686-7fae-4bfd-9343-60fd0c8d2452,Early Bird,5000,140,43,2025-11-16T17:52:24.461242+00:00,2025-12-18T05:52:24.461242+00:00,"{""color"": ""green"", ""transferable"": false, ""notes"": ""Limited availability""}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
f1ac2ee6-90aa-46ba-9bd5-d263f63deae8,d80d613b-6fb3-492e-87a0-e283eb1ad961,Student,2500,155,34,2025-08-19T12:19:24.461276+00:00,2025-09-27T06:19:24.461276+00:00,"{""color"": ""red"", ""transferable"": false, ""notes"": """"}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
8443a0fb-5362-458b-9138-26e2e7161dc9,d80d613b-6fb3-492e-87a0-e283eb1ad961,Staff,500,346,242,2025-08-18T23:19:24.461276+00:00,2025-09-27T18:19:24.461276+00:00,"{""color"": ""blue"", ""transferable"": false, ""notes"": """"}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
a71ef8dd-1a75-4c33-8e22-19e04e0b423a,2a915149-989a-40fe-a54f-b1008a8d35ae,VIP,1500,207,108,2025-11-13T16:31:24.461314+00:00,2025-12-18T06:31:24.461314+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
9d8af251-a14a-4bfe-a6e7-7ba55ffc48f7,2a915149-989a-40fe-a54f-b1008a8d35ae,Early Bird,2500,318,123,2025-11-12T18:31:24.461314+00:00,2025-12-18T11:31:24.461314+00:00,"{""color"": ""purple"", ""transferable"": true, ""notes"": """"}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
126b2eb8-e8e9-4c09-89b0-fd8281b4f8c4,2a915149-989a-40fe-a54f-b1008a8d35ae,General Admission,500,179,104,2025-11-12T21:31:24.461314+00:00,2025-12-18T23:31:24.461314+00:00,"{""color"": ""purple"", ""transferable"": false, ""notes"": """"}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
9e695c56-00af-440b-875e-2e22d8e77d2b,bdf09d87-9142-4ee9-b652-76b63a1997f1,Late Entry,5000,119,78,2025-10-29T20:10:24.461351+00:00,2025-12-11T22:10:24.461351+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
eecf4752-d2dd-4dde-b0cd-d7fe53e37d7a,bdf09d87-9142-4ee9-b652-76b63a1997f1,Student,2000,451,329,2025-10-29T16:10:24.461351+00:00,2025-12-12T00:10:24.461351+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
ba40e605-7f0d-46c1-9010-9128a5f0710a,08141a26-6803-474e-8ba1-9ca4e83fd58e,Staff,1500,408,354,2025-10-06T03:56:24.461389+00:00,2025-10-29T04:56:24.461389+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
c9812e80-51e9-40b6-9ed8-8de707dccbe9,08141a26-6803-474e-8ba1-9ca4e83fd58e,Early Bird,3000,449,20,2025-10-06T23:56:24.461389+00:00,2025-10-29T03:56:24.461389+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
d2782b88-49c8-4278-bfaf-4c8162881d78,08141a26-6803-474e-8ba1-9ca4e83fd58e,VIP,2000,198,1,2025-10-06T13:56:24.461389+00:00,2025-10-28T08:56:24.461389+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
6a0fcf11-0560-49d9-aca5-ba56f5363daa,03e7cc73-882f-467f-aec5-90dc9576ce80,Late Entry,2500,338,278,2025-09-04T22:08:24.461417+00:00,2025-10-03T19:08:24.461417+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
c4e48d9a-9643-4a75-9435-aa6646440014,03e7cc73-882f-467f-aec5-90dc9576ce80,VIP,500,274,142,2025-09-04T14:08:24.461417+00:00,2025-10-04T02:08:24.461417+00:00,"{""color"": ""orange"", ""transferable"": true, ""notes"": ""Non-refundable""}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
6bab9864-a38a-4b26-be97-2697e1e4ccca,41cffad7-4091-48ec-bd93-fd435a009e14,VIP,0,269,120,2025-06-17T03:48:24.461455+00:00,2025-08-01T22:48:24.461455+00:00,"{""color"": ""purple"", ""transferable"": true, ""notes"": ""Includes merch""}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
bf2e0008-9aed-4f09-a486-857e1ab1414f,41cffad7-4091-48ec-bd93-fd435a009e14,Early Bird,500,498,113,2025-06-16T16:48:24.461455+00:00,2025-08-01T23:48:24.461455+00:00,"{""color"": ""purple"", ""transferable"": true, ""notes"": """"}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
c603652f-9e11-49cc-8eb1-518e002cae42,fffa1613-c8e4-4d84-84b7-9ef06469aa2b,Late Entry,1000,91,65,2025-07-10T10:47:24.465931+00:00,2025-08-12T18:47:24.465931+00:00,"{""color"": ""orange"", ""transferable"": false, ""notes"": ""Limited availability""}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
f7beb3b3-baae-4d4c-9c42-fe01555351c8,fffa1613-c8e4-4d84-84b7-9ef06469aa2b,Staff,4000,377,27,2025-07-10T11:47:24.465931+00:00,2025-08-13T05:47:24.465931+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
e31c5bc2-f812-4369-a095-d7e2816b3bd8,548cb38b-f3b9-4a6f-bd67-880ca67357f5,VIP,1000,234,60,2025-08-22T17:23:24.461493+00:00,2025-09-29T17:23:24.461493+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
ee453b0a-53be-4592-80eb-740ce26baf04,548cb38b-f3b9-4a6f-bd67-880ca67357f5,Student,500,460,210,2025-08-22T20:23:24.461493+00:00,2025-09-30T09:23:24.461493+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
69bc597d-2995-44ca-bacb-3054b2f9e29d,51007d63-56df-4f04-83eb-71645cb563bb,Family,4000,429,130,2025-11-06T09:12:24.461531+00:00,2025-12-17T08:12:24.461531+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
0ad3423e-11fe-429b-a172-fa845d68ff98,51007d63-56df-4f04-83eb-71645cb563bb,Staff,4000,347,11,2025-11-06T10:12:24.461531+00:00,2025-12-16T19:12:24.461531+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
665355d8-877d-46a7-901c-e43e7b70ae83,51007d63-56df-4f04-83eb-71645cb563bb,Early Bird,2000,256,106,2025-11-06T22:12:24.461531+00:00,2025-12-16T10:12:24.461531+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
0ed61504-b1bc-4238-9e57-24eb8c98c4f4,a6a524b9-e7da-4804-94c4-fd3615dd6bcc,Staff,500,440,344,2025-06-29T20:16:24.461557+00:00,2025-08-04T16:16:24.461557+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
dede9328-afd5-4242-85f1-5113a6b6b2a5,a6a524b9-e7da-4804-94c4-fd3615dd6bcc,Family,2000,362,211,2025-06-29T19:16:24.461557+00:00,2025-08-05T07:16:24.461557+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
ee096795-a603-44ed-8026-ae0cdd775694,549560a8-1116-4249-afee-42cebb100eae,Early Bird,1500,52,27,2025-09-19T13:58:24.461595+00:00,2025-10-16T07:58:24.461595+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
73bda0c7-a883-41da-bf4d-5aaeb5554016,549560a8-1116-4249-afee-42cebb100eae,Family,1000,224,11,2025-09-20T06:58:24.461595+00:00,2025-10-16T04:58:24.461595+00:00,"{""color"": ""purple"", ""transferable"": false, ""notes"": ""Limited availability""}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
37ef3727-def0-44c7-9068-e7eeb0c2eaf4,549560a8-1116-4249-afee-42cebb100eae,Late Entry,2500,373,329,2025-09-19T09:58:24.461595+00:00,2025-10-16T13:58:24.461595+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
7c18f3e7-4b2b-4be2-9dff-a630ab8ea154,e506016d-cb10-4234-96e8-58fcd3d451ec,Student,3000,183,49,2025-08-11T23:45:24.461622+00:00,2025-09-16T17:45:24.461622+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
cea53a22-a30e-46c2-832f-ae85117faf0d,e506016d-cb10-4234-96e8-58fcd3d451ec,Early Bird,5000,123,87,2025-08-12T10:45:24.461622+00:00,2025-09-16T10:45:24.461622+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
d3d91f6c-f1ad-41c1-917d-3d2e5958f1b1,e506016d-cb10-4234-96e8-58fcd3d451ec,Premium,1000,344,9,2025-08-12T02:45:24.461622+00:00,2025-09-16T01:45:24.461622+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
b7724766-1afb-4ae5-8671-54869176b3e9,4439ae81-a912-449b-a1f7-a3feaf89e242,Student,1000,402,316,2025-09-27T09:17:24.461649+00:00,2025-10-07T15:17:24.461649+00:00,"{""color"": ""purple"", ""transferable"": true, ""notes"": ""Includes merch""}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
cf25ca2b-9eed-4688-8a0a-c731cf931f68,4439ae81-a912-449b-a1f7-a3feaf89e242,Late Entry,5000,259,224,2025-09-27T11:17:24.461649+00:00,2025-10-07T18:17:24.461649+00:00,"{""color"": ""green"", ""transferable"": true, ""notes"": """"}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
4bd3ec28-fb70-4667-993b-79365640d2ec,4439ae81-a912-449b-a1f7-a3feaf89e242,VIP,1500,94,89,2025-09-27T12:17:24.461649+00:00,2025-10-07T08:17:24.461649+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
28681d3d-8ac8-4d4a-9eb9-2f58531e3972,81398525-a839-47a6-bae4-c1fa79c170f1,Premium,2500,73,57,2025-07-31T10:14:24.461685+00:00,2025-08-17T03:14:24.461685+00:00,"{""color"": ""red"", ""transferable"": true, ""notes"": ""Limited availability""}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
bb241062-a4a3-4e84-9a1f-add7f279dbf7,81398525-a839-47a6-bae4-c1fa79c170f1,Student,500,253,108,2025-07-31T06:14:24.461685+00:00,2025-08-16T20:14:24.461685+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
490770ee-eefd-4572-8797-42b7a4359c1d,81398525-a839-47a6-bae4-c1fa79c170f1,Late Entry,2000,277,60,2025-07-31T03:14:24.461685+00:00,2025-08-17T05:14:24.461685+00:00,"{""color"": ""blue"", ""transferable"": false, ""notes"": ""Includes merch""}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
62ce4681-17e8-46e9-ac9c-622070222920,c795a25f-0682-4e7e-bf5b-7040a194178e,Early Bird,1500,177,48,2025-11-03T15:27:24.461723+00:00,2025-11-15T05:27:24.461723+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
abbba624-3098-4535-a0a5-395b672030b4,c795a25f-0682-4e7e-bf5b-7040a194178e,VIP,3000,251,8,2025-11-03T07:27:24.461723+00:00,2025-11-15T00:27:24.461723+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
99581a18-eeb2-4bc3-a6ad-168c388061f2,c795a25f-0682-4e7e-bf5b-7040a194178e,General Admission,1500,475,438,2025-11-03T08:27:24.461723+00:00,2025-11-15T12:27:24.461723+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
0ba30a48-92fa-4a59-9bd7-15b452311003,784690d8-11e3-4b93-98dc-6809982d4450,VIP,5000,105,103,2025-06-25T18:10:24.461751+00:00,2025-07-10T17:10:24.461751+00:00,"{""color"": ""green"", ""transferable"": false, ""notes"": """"}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
892ba5a1-5382-40d0-83d7-65bf8203835e,784690d8-11e3-4b93-98dc-6809982d4450,Premium,2500,343,312,2025-06-25T21:10:24.461751+00:00,2025-07-11T11:10:24.461751+00:00,"{""color"": ""green"", ""transferable"": true, ""notes"": ""Includes merch""}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
d82a7670-a258-4725-b2f6-f0957b23f0bd,62768219-4e0e-459b-b3c6-17d8e7cc3203,General Admission,3000,80,18,2025-07-31T19:57:24.461774+00:00,2025-08-13T13:57:24.461774+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
fc14f11e-a8e6-448d-8162-8c7fd0af078c,62768219-4e0e-459b-b3c6-17d8e7cc3203,Early Bird,2500,71,47,2025-08-01T06:57:24.461774+00:00,2025-08-14T05:57:24.461774+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
1b42bca0-eaf9-4c97-80bb-e19458a79a39,62768219-4e0e-459b-b3c6-17d8e7cc3203,Premium,1000,431,124,2025-07-31T16:57:24.461774+00:00,2025-08-13T11:57:24.461774+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
56ec0d20-2e3e-4c11-ab70-88f6d35dafa7,29a54c33-deb4-4a71-96d3-ff3ad8a05bcf,Late Entry,5000,126,0,2025-07-24T01:30:24.461812+00:00,2025-08-09T01:30:24.461812+00:00,"{""color"": ""purple"", ""transferable"": false, ""notes"": """"}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
b3d63181-c927-447e-9bc5-98328dc2348a,29a54c33-deb4-4a71-96d3-ff3ad8a05bcf,Premium,0,352,73,2025-07-24T06:30:24.461812+00:00,2025-08-09T11:30:24.461812+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
40f58441-5286-40f9-8d74-871c8676cca3,e3de738e-b53f-40a9-9319-982a2ef1d7fb,Premium,2000,456,413,2025-09-10T17:17:24.461851+00:00,2025-10-17T20:17:24.461851+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
d88815f4-af20-4c8e-8ca1-73435d41c3f7,e3de738e-b53f-40a9-9319-982a2ef1d7fb,Staff,3000,195,34,2025-09-10T19:17:24.461851+00:00,2025-10-17T08:17:24.461851+00:00,"{""color"": ""red"", ""transferable"": false, ""notes"": ""Includes merch""}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
7ba9abb8-f4b0-42c5-8d00-0c35c9d244e1,e3de738e-b53f-40a9-9319-982a2ef1d7fb,VIP,4000,117,59,2025-09-10T21:17:24.461851+00:00,2025-10-17T11:17:24.461851+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
457e8704-c3e6-4dc9-bfbd-43a38f8f288f,991308c7-5229-4d7c-afdf-eb5e96ef6d99,Student,1500,346,187,2025-11-21T20:18:24.461879+00:00,2025-12-30T05:18:24.461879+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
09eae9c6-93bf-4f9b-be7b-668776d779a1,991308c7-5229-4d7c-afdf-eb5e96ef6d99,Late Entry,1500,381,129,2025-11-21T18:18:24.461879+00:00,2025-12-29T23:18:24.461879+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
ad258f10-ca97-4ced-9c48-f8160704d7f5,1c96613d-6004-44c2-96fc-cb0363e47ac6,Late Entry,4000,315,107,2025-10-01T13:32:24.461912+00:00,2025-10-11T10:32:24.461912+00:00,"{""color"": ""blue"", ""transferable"": false, ""notes"": ""Limited availability""}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
d4d2779b-a536-4968-af8d-0a28d6c1093b,1c96613d-6004-44c2-96fc-cb0363e47ac6,Early Bird,3000,97,26,2025-10-01T15:32:24.461912+00:00,2025-10-11T13:32:24.461912+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
0934a4dc-1fb9-4b0d-be6d-2394573ea4fd,1c96613d-6004-44c2-96fc-cb0363e47ac6,VIP,2500,214,201,2025-10-01T16:32:24.461912+00:00,2025-10-11T21:32:24.461912+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
09e47c7e-c8ac-448f-a674-8ef63921bcad,9e09d355-7bad-4729-bb2a-e2b3f8b2945d,Staff,1500,63,42,2025-09-20T08:11:24.461949+00:00,2025-11-02T06:11:24.461949+00:00,"{""color"": ""red"", ""transferable"": false, ""notes"": ""Non-refundable""}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
