id,school_id,activity_id,title,summary,starts_at,ends_at,venue,status,attributes,created_at,updated_at
c2c3a5fe-19b3-4d6e-b26f-e1dcb8cc47a9,fa711034-5c36-4452-b161-a8df81fdce21,e7d17ffb-59b7-4392-8bc9-6cb5ae502fcb,Math Olympiad 2025,,2025-08-25T09:02:00.836576+00:00,2025-08-25T12:39:00.836576+00:00,Main Auditorium,cancelled,,2025-09-04T16:25:00.836584+00:00,2025-09-04T16:25:00.836584+00:00
4f13c681-3383-4b37-a273-119cb6ea4597,d0b696f8-8a54-4278-9585-3220e631fb01,,Choir Concert (K-8),Public meeting—agenda to be published.,2025-12-08T19:16:00.836602+00:00,2025-12-08T21:36:00.836602+00:00,Cafeteria,published,"{""featured"": false, ""color"": ""green"", ""tags"": [""staff""]}",2025-09-04T16:25:00.836614+00:00,2025-09-04T16:25:00.836614+00:00
58d3e1f3-0a52-41f3-8203-efcd2186b80d,4d686129-916e-4a0e-b454-b4033d84419b,,Parent Night,Information session with Q&A.,2025-12-08T10:05:00.836638+00:00,2025-12-08T11:58:00.836638+00:00,Main Auditorium,published,,2025-09-04T16:25:00.836647+00:00,2025-09-04T16:25:00.836647+00:00
9c862c92-f876-4035-b4b0-201042df51c5,718ec127-7bb9-4ac7-bbd6-077c9792ad52,90237a32-0331-4a0f-890c-c53f07abf1fd,Drama Club Performance (K-8),Information session with Q&A.,2025-08-13T11:36:00.836665+00:00,2025-08-13T13:01:00.836665+00:00,Board Room,draft,"{""featured"": true, ""color"": ""orange"", ""tags"": [""sports""]}",2025-09-04T16:25:00.836677+00:00,2025-09-04T16:25:00.836677+00:00
2ca18c27-6815-4444-be20-acd269678a73,4d686129-916e-4a0e-b454-b4033d84419b,f8f94ff5-a419-4011-8bce-f711cf790aeb,Board Meeting 2025,,2025-07-16T17:03:00.836701+00:00,2025-07-16T18:59:00.836701+00:00,Field A,published,"{""featured"": false, ""color"": ""red"", ""tags"": [""community""]}",2025-09-04T16:25:00.836714+00:00,2025-09-04T16:25:00.836714+00:00
7d7f1cdf-8138-44c0-9ae3-1725e3bd9275,aacc97ab-c50a-4e1e-856b-b91c5494968e,ceaa8ed5-9f91-486a-a8e6-127b22b08346,Drama Club Performance,Public meeting—agenda to be published.,2025-12-14T00:47:00.836737+00:00,2025-12-14T01:37:00.836737+00:00,Community Hall,draft,"{""featured"": false, ""color"": ""orange"", ""tags"": [""music""]}",2025-09-04T16:25:00.836750+00:00,2025-09-04T16:25:00.836750+00:00
77b6c610-50db-44f5-aa48-2a5edd6375d5,aacc97ab-c50a-4e1e-856b-b91c5494968e,,Athletics Awards,Student-led event featuring exhibitions and performances.,2025-12-08T07:36:00.836774+00:00,2025-12-08T09:33:00.836774+00:00,Room 101,published,,2025-09-04T16:25:00.836783+00:00,2025-09-04T16:25:00.836783+00:00
f75c6580-dc6a-4aa9-b09d-5165c0966976,4d686129-916e-4a0e-b454-b4033d84419b,f8f94ff5-a419-4011-8bce-f711cf790aeb,Board Meeting (K-8),All families welcome.,2025-07-18T05:11:00.836801+00:00,2025-07-18T07:29:00.836801+00:00,Community Hall,draft,"{""featured"": true, ""color"": ""red"", ""tags"": [""students""]}",2025-09-04T16:25:00.836813+00:00,2025-09-04T16:25:00.836813+00:00
20d2329b-794f-4b81-9c5d-86e45dcaa1e4,cf8d4e9e-a074-4403-b113-af8385be244b,90237a32-0331-4a0f-890c-c53f07abf1fd,Open House 2025,,2025-08-20T23:10:00.836837+00:00,2025-08-20T23:45:00.836837+00:00,,published,,2025-09-04T16:25:00.836846+00:00,2025-09-04T16:25:00.836846+00:00
02e319e9-f136-44ac-b55d-83db7f1f5223,fa711034-5c36-4452-b161-a8df81fdce21,ceaa8ed5-9f91-486a-a8e6-127b22b08346,Parent Night & Info Session,All families welcome.,2025-08-22T23:03:00.836864+00:00,2025-08-23T02:22:00.836864+00:00,Board Room,published,"{""featured"": false, ""color"": ""orange"", ""tags"": [""sports"", ""community"", ""students""]}",2025-09-04T16:25:00.836877+00:00,2025-09-04T16:25:00.836877+00:00
6593cfd9-3220-47eb-8a24-4bfa9572ab7e,aacc97ab-c50a-4e1e-856b-b91c5494968e,,Parent Night – Evening,All families welcome.,2025-07-10T16:47:00.836901+00:00,2025-07-10T19:23:00.836901+00:00,Library,published,,2025-09-04T16:25:00.836911+00:00,2025-09-04T16:25:00.836911+00:00
83c2e57c-2b37-4d46-9a52-6a94a9b0edc4,4d686129-916e-4a0e-b454-b4033d84419b,e7d17ffb-59b7-4392-8bc9-6cb5ae502fcb,Drama Club Performance & Info Session,,2025-12-03T23:54:00.836929+00:00,2025-12-04T03:25:00.836929+00:00,Main Auditorium,draft,"{""featured"": false, ""color"": ""purple"", ""tags"": [""staff"", ""family""]}",2025-09-04T16:25:00.836942+00:00,2025-09-04T16:25:00.836942+00:00
266ff4b0-a9a9-44cc-87bd-5d5f03489f53,aacc97ab-c50a-4e1e-856b-b91c5494968e,f8f94ff5-a419-4011-8bce-f711cf790aeb,Athletics Awards – Community,,2025-09-24T03:10:00.836966+00:00,2025-09-24T04:16:00.836966+00:00,Gymnasium,cancelled,,2025-09-04T16:25:00.836974+00:00,2025-09-04T16:25:00.836974+00:00
190aed3a-5c16-4326-8cb3-9994396bacf3,cf8d4e9e-a074-4403-b113-af8385be244b,ceaa8ed5-9f91-486a-a8e6-127b22b08346,Choir Concert – Community,,2025-12-11T03:46:00.836993+00:00,2025-12-11T07:29:00.836993+00:00,Gymnasium,draft,,2025-09-04T16:25:00.837001+00:00,2025-09-04T16:25:00.837001+00:00
2d89986e-518d-48d5-a59e-67914082000b,718ec127-7bb9-4ac7-bbd6-077c9792ad52,e7d17ffb-59b7-4392-8bc9-6cb5ae502fcb,Choir Concert (K-8),Student-led event featuring exhibitions and performances.,2025-11-29T10:23:00.837019+00:00,2025-11-29T12:32:00.837019+00:00,Board Room,published,"{""featured"": false, ""color"": ""purple"", ""tags"": [""staff"", ""academics""]}",2025-09-04T16:25:00.837031+00:00,2025-09-04T16:25:00.837031+00:00
ebd83b96-dd13-490d-babf-04b78a31eb0a,fa711034-5c36-4452-b161-a8df81fdce21,ceaa8ed5-9f91-486a-a8e6-127b22b08346,Parent Night 2025,All families welcome.,2025-07-17T16:43:00.837055+00:00,2025-07-17T17:40:00.837055+00:00,Cafeteria,published,"{""featured"": false, ""color"": ""green"", ""tags"": [""community"", ""music""]}",2025-09-04T16:25:00.837068+00:00,2025-09-04T16:25:00.837068+00:00
44abd6da-7635-4347-af10-f9ccf19c1ee9,d0b696f8-8a54-4278-9585-3220e631fb01,b10dc877-336f-4552-a306-1718e69e3063,Choir Concert – Evening,Student-led event featuring exhibitions and performances.,2025-10-30T05:28:00.837094+00:00,2025-10-30T07:33:00.837094+00:00,Community Hall,published,"{""featured"": false, ""color"": ""orange"", ""tags"": [""staff""]}",2025-09-04T16:25:00.837106+00:00,2025-09-04T16:25:00.837106+00:00
77c2f3a6-959a-4233-bc87-913299b1b299,4340aa36-1551-48bf-8772-0e9530a6a396,f8f94ff5-a419-4011-8bce-f711cf790aeb,Drama Club Performance – Community,Student-led event featuring exhibitions and performances.,2025-12-06T13:28:00.837131+00:00,,Field A,draft,"{""featured"": true, ""color"": ""blue"", ""tags"": [""academics"", ""music"", ""community""]}",2025-09-04T16:25:00.837143+00:00,2025-09-04T16:25:00.837143+00:00
e2319e8b-772d-4b2e-b5ad-cbf754cf7d1f,4340aa36-1551-48bf-8772-0e9530a6a396,b10dc877-336f-4552-a306-1718e69e3063,STEM Expo & Info Session,,2025-09-14T12:01:00.837166+00:00,2025-09-14T14:39:00.837166+00:00,Community Hall,published,,2025-09-04T16:25:00.837175+00:00,2025-09-04T16:25:00.837175+00:00
2fd26e41-8b94-4a01-8efd-97e593bd1808,fa711034-5c36-4452-b161-a8df81fdce21,fd0ea464-3b34-4b5d-abc7-a1744c2cf3ef,Science Fair – Evening,,2025-07-19T22:30:00.837194+00:00,2025-07-19T23:17:00.837194+00:00,,published,"{""featured"": false, ""color"": ""green"", ""tags"": [""community""]}",2025-09-04T16:25:00.837206+00:00,2025-09-04T16:25:00.837206+00:00
b9d23ea6-c902-498e-9f6d-56892c772d42,d0b696f8-8a54-4278-9585-3220e631fb01,ceaa8ed5-9f91-486a-a8e6-127b22b08346,Career Day – Evening,Public meeting—agenda to be published.,2025-11-25T01:01:00.837230+00:00,2025-11-25T02:41:00.837230+00:00,Community Hall,cancelled,"{""featured"": false, ""color"": ""green"", ""tags"": [""family"", ""staff"", ""students""]}",2025-09-04T16:25:00.837243+00:00,2025-09-04T16:25:00.837243+00:00
5c4d7737-1206-4081-9bea-a706d0e8707a,aacc97ab-c50a-4e1e-856b-b91c5494968e,f8f94ff5-a419-4011-8bce-f711cf790aeb,Athletics Awards (K-8),,2025-09-16T15:58:00.837271+00:00,2025-09-16T16:52:00.837271+00:00,Gymnasium,published,"{""featured"": true, ""color"": ""purple"", ""tags"": [""family""]}",2025-09-04T16:25:00.837283+00:00,2025-09-04T16:25:00.837283+00:00
8b715bca-2568-4cb3-8585-b9b55262f95f,4340aa36-1551-48bf-8772-0e9530a6a396,,Open House,,2025-10-04T19:46:00.837307+00:00,2025-10-04T23:23:00.837307+00:00,Field A,draft,,2025-09-04T16:25:00.837316+00:00,2025-09-04T16:25:00.837316+00:00
e9b9a649-a205-4a41-ab79-8afccbd0fc73,aacc97ab-c50a-4e1e-856b-b91c5494968e,fd0ea464-3b34-4b5d-abc7-a1744c2cf3ef,Choir Concert,Student-led event featuring exhibitions and performances.,2025-11-21T13:33:00.837336+00:00,2025-11-21T14:20:00.837336+00:00,Field A,published,"{""featured"": false, ""color"": ""green"", ""tags"": [""music"", ""staff"", ""students""]}",2025-09-04T16:25:00.837349+00:00,2025-09-04T16:25:00.837349+00:00
7ea75b4a-ad94-4563-8d94-85e6a5c7ab18,fa711034-5c36-4452-b161-a8df81fdce21,e7d17ffb-59b7-4392-8bc9-6cb5ae502fcb,Parent Night,Public meeting—agenda to be published.,2025-09-25T11:15:00.837373+00:00,2025-09-25T15:01:00.837373+00:00,Room 101,draft,"{""featured"": true, ""color"": ""green"", ""tags"": [""students"", ""sports"", ""music""]}",2025-09-04T16:25:00.837386+00:00,2025-09-04T16:25:00.837386+00:00
279cd99f-afea-44c0-99ec-570a76ba4e6b,fa711034-5c36-4452-b161-a8df81fdce21,,Career Day (K-8),Information session with Q&A.,2025-12-08T06:27:00.837411+00:00,,Room 101,published,,2025-09-04T16:25:00.837418+00:00,2025-09-04T16:25:00.837418+00:00
b18683d2-6315-49be-b9d0-877bd3bb632f,d0b696f8-8a54-4278-9585-3220e631fb01,e7d17ffb-59b7-4392-8bc9-6cb5ae502fcb,Board Meeting – Community,Public meeting—agenda to be published.,2025-09-28T01:19:00.837435+00:00,2025-09-28T02:19:00.837435+00:00,Cafeteria,published,"{""featured"": false, ""color"": ""orange"", ""tags"": [""family"", ""academics"", ""music""]}",2025-09-04T16:25:00.837448+00:00,2025-09-04T16:25:00.837448+00:00
7c22d6fd-7981-4b83-ad84-d663c87d2057,aacc97ab-c50a-4e1e-856b-b91c5494968e,,Open House – Evening,,2025-08-19T05:37:00.837471+00:00,2025-08-19T08:14:00.837471+00:00,,published,"{""featured"": false, ""color"": ""blue"", ""tags"": [""staff"", ""family"", ""academics""]}",2025-09-04T16:25:00.837485+00:00,2025-09-04T16:25:00.837485+00:00
212ee603-64bc-449c-84bb-fcb3fa1c66d9,4340aa36-1551-48bf-8772-0e9530a6a396,96f7d566-e12b-4b4c-b967-f5c780f60b2d,Parent Night – Evening,Join us for an evening of learning and celebration.,2025-12-09T20:46:00.837509+00:00,2025-12-09T21:35:00.837509+00:00,Field A,published,"{""featured"": false, ""color"": ""orange"", ""tags"": [""music""]}",2025-09-04T16:25:00.837522+00:00,2025-09-04T16:25:00.837522+00:00
8eadf382-6106-4a2e-aee0-1b807a549be7,4340aa36-1551-48bf-8772-0e9530a6a396,ceaa8ed5-9f91-486a-a8e6-127b22b08346,Career Day & Info Session,Student-led event featuring exhibitions and performances.,2025-12-24T15:02:00.837547+00:00,2025-12-24T17:44:00.837547+00:00,Gymnasium,draft,,2025-09-04T16:25:00.837556+00:00,2025-09-04T16:25:00.837556+00:00
e2f27e7c-4a18-4f45-a50f-b0c5ec2abee5,718ec127-7bb9-4ac7-bbd6-077c9792ad52,,Choir Concert – Community,Join us for an evening of learning and celebration.,2025-10-21T09:51:00.837574+00:00,2025-10-21T11:37:00.837574+00:00,Library,draft,,2025-09-04T16:25:00.837582+00:00,2025-09-04T16:25:00.837582+00:00
ed4133e2-33f4-4d9a-8aea-169bc557075d,cf8d4e9e-a074-4403-b113-af8385be244b,ceaa8ed5-9f91-486a-a8e6-127b22b08346,Open House – Community,Join us for an evening of learning and celebration.,2025-10-11T15:12:00.837600+00:00,2025-10-11T15:47:00.837600+00:00,Community Hall,published,,2025-09-04T16:25:00.837608+00:00,2025-09-04T16:25:00.837608+00:00
217e4e65-9e8e-4065-9850-18020566272a,cf8d4e9e-a074-4403-b113-af8385be244b,,Math Olympiad,,2025-11-16T06:16:00.837625+00:00,2025-11-16T10:06:00.837625+00:00,Board Room,draft,,2025-09-04T16:25:00.837633+00:00,2025-09-04T16:25:00.837633+00:00
748e81e8-7cad-4182-b599-fe97cf27f37c,4340aa36-1551-48bf-8772-0e9530a6a396,,Career Day – Community,Join us for an evening of learning and celebration.,2025-07-25T22:52:00.837652+00:00,2025-07-26T02:01:00.837652+00:00,Library,published,"{""featured"": false, ""color"": ""purple"", ""tags"": [""sports"", ""academics""]}",2025-09-04T16:25:00.837664+00:00,2025-09-04T16:25:00.837664+00:00
c2d78329-b3a4-4bf2-b59b-c54146a89e86,718ec127-7bb9-4ac7-bbd6-077c9792ad52,,Drama Club Performance – Community,,2025-08-03T15:18:00.837689+00:00,2025-08-03T16:57:00.837689+00:00,Library,published,,2025-09-04T16:25:00.837697+00:00,2025-09-04T16:25:00.837697+00:00
84e66018-1203-490b-bb76-f2a2618f6e03,4340aa36-1551-48bf-8772-0e9530a6a396,96f7d566-e12b-4b4c-b967-f5c780f60b2d,Career Day & Info Session,Public meeting—agenda to be published.,2025-11-20T07:07:00.837716+00:00,2025-11-20T10:00:00.837716+00:00,Field A,draft,"{""featured"": true, ""color"": ""purple"", ""tags"": [""staff""]}",2025-09-04T16:25:00.837728+00:00,2025-09-04T16:25:00.837728+00:00
c7e11f6c-8397-494e-9612-f503e56edf74,aacc97ab-c50a-4e1e-856b-b91c5494968e,,Career Day – Evening,Student-led event featuring exhibitions and performances.,2025-12-13T03:16:00.837752+00:00,,Main Auditorium,draft,"{""featured"": false, ""color"": ""blue"", ""tags"": [""academics"", ""students"", ""staff""]}",2025-09-04T16:25:00.837764+00:00,2025-09-04T16:25:00.837764+00:00
57c6495e-3dbc-426a-9048-9340418a595d,fa711034-5c36-4452-b161-a8df81fdce21,,Math Olympiad 2025,Information session with Q&A.,2025-08-31T14:07:00.837787+00:00,2025-08-31T16:20:00.837787+00:00,Field A,published,"{""featured"": false, ""color"": ""green"", ""tags"": [""music"", ""community"", ""academics""]}",2025-09-04T16:25:00.837800+00:00,2025-09-04T16:25:00.837800+00:00
e372102a-eef6-4457-992c-a4c417232e38,718ec127-7bb9-4ac7-bbd6-077c9792ad52,96f7d566-e12b-4b4c-b967-f5c780f60b2d,Board Meeting & Info Session,,2025-11-25T23:44:00.837825+00:00,2025-11-26T03:18:00.837825+00:00,Main Auditorium,published,,2025-09-04T16:25:00.837834+00:00,2025-09-04T16:25:00.837834+00:00
2c3fd96b-cf39-44b7-8a7f-6c7edf1e8069,718ec127-7bb9-4ac7-bbd6-077c9792ad52,96f7d566-e12b-4b4c-b967-f5c780f60b2d,Choir Concert 2025,All families welcome.,2025-08-26T18:24:00.837852+00:00,2025-08-26T21:30:00.837852+00:00,Field A,published,,2025-09-04T16:25:00.837860+00:00,2025-09-04T16:25:00.837860+00:00
ef3f9982-1f70-4ea3-8ebe-58b7b14d12dd,fa711034-5c36-4452-b161-a8df81fdce21,f8f94ff5-a419-4011-8bce-f711cf790aeb,STEM Expo 2025,Public meeting—agenda to be published.,2025-11-10T19:43:00.837878+00:00,2025-11-10T21:50:00.837878+00:00,Gymnasium,published,"{""featured"": false, ""color"": ""orange"", ""tags"": [""staff"", ""community""]}",2025-09-04T16:25:00.837890+00:00,2025-09-04T16:25:00.837890+00:00
a84d3f19-a533-434d-846a-3e62f966a211,aacc97ab-c50a-4e1e-856b-b91c5494968e,ceaa8ed5-9f91-486a-a8e6-127b22b08346,Athletics Awards – Evening,Public meeting—agenda to be published.,2025-08-30T05:37:00.837915+00:00,2025-08-30T07:33:00.837915+00:00,Room 101,draft,"{""featured"": true, ""color"": ""purple"", ""tags"": [""academics"", ""community"", ""staff""]}",2025-09-04T16:25:00.837928+00:00,2025-09-04T16:25:00.837928+00:00
1c2837d9-da5c-4c3a-82c1-ca43d85fc9a1,4340aa36-1551-48bf-8772-0e9530a6a396,,Open House,Public meeting—agenda to be published.,2025-08-08T12:33:00.837952+00:00,,,draft,"{""featured"": false, ""color"": ""blue"", ""tags"": [""community"", ""students""]}",2025-09-04T16:25:00.837964+00:00,2025-09-04T16:25:00.837964+00:00
a1c6c9f0-eaf2-4efc-871b-4c98d4fa8f99,4340aa36-1551-48bf-8772-0e9530a6a396,90237a32-0331-4a0f-890c-c53f07abf1fd,Athletics Awards 2025,Information session with Q&A.,2025-10-06T06:33:00.837986+00:00,2025-10-06T09:39:00.837986+00:00,Cafeteria,published,"{""featured"": false, ""color"": ""red"", ""tags"": [""students"", ""sports"", ""community""]}",2025-09-04T16:25:00.838000+00:00,2025-09-04T16:25:00.838000+00:00
bdff6275-2939-4d89-b5d8-e3912e82ee23,d0b696f8-8a54-4278-9585-3220e631fb01,96f7d566-e12b-4b4c-b967-f5c780f60b2d,Math Olympiad & Info Session,,2025-09-09T23:43:00.838024+00:00,,Community Hall,published,"{""featured"": false, ""color"": ""blue"", ""tags"": [""family""]}",2025-09-04T16:25:00.838035+00:00,2025-09-04T16:25:00.838035+00:00
87c4f35c-323c-4334-9ef6-fc5d64b65264,d0b696f8-8a54-4278-9585-3220e631fb01,96f7d566-e12b-4b4c-b967-f5c780f60b2d,Choir Concert 2025,Join us for an evening of learning and celebration.,2025-11-12T09:32:00.838058+00:00,2025-11-12T10:36:00.838058+00:00,,cancelled,,2025-09-04T16:25:00.838068+00:00,2025-09-04T16:25:00.838068+00:00
1e41c9f0-3942-402f-a6e9-58b5e83c06fc,aacc97ab-c50a-4e1e-856b-b91c5494968e,ceaa8ed5-9f91-486a-a8e6-127b22b08346,Parent Night & Info Session,,2025-12-13T23:44:00.838086+00:00,2025-12-14T03:39:00.838086+00:00,Gymnasium,draft,"{""featured"": false, ""color"": ""red"", ""tags"": [""academics""]}",2025-09-04T16:25:00.838098+00:00,2025-09-04T16:25:00.838098+00:00
d1b3d8f3-71fe-43b0-b439-c991fe0f26fc,cf8d4e9e-a074-4403-b113-af8385be244b,,Parent Night,,2025-07-13T00:27:00.838122+00:00,,Field A,draft,"{""featured"": false, ""color"": ""orange"", ""tags"": [""community"", ""students"", ""sports""]}",2025-09-04T16:25:00.838134+00:00,2025-09-04T16:25:00.838134+00:00
63777f07-9a5f-45a1-ba9d-c1cd17342a87,d0b696f8-8a54-4278-9585-3220e631fb01,f8f94ff5-a419-4011-8bce-f711cf790aeb,Career Day – Community,,2025-11-27T17:59:00.838157+00:00,2025-11-27T19:19:00.838157+00:00,Gymnasium,published,,2025-09-04T16:25:00.838166+00:00,2025-09-04T16:25:00.838166+00:00
1331ba98-567f-4283-ba97-617dd977c885,4d686129-916e-4a0e-b454-b4033d84419b,,Drama Club Performance (K-8),All families welcome.,2025-09-05T08:34:00.838184+00:00,2025-09-05T09:50:00.838184+00:00,Board Room,published,"{""featured"": false, ""color"": ""green"", ""tags"": [""family"", ""music""]}",2025-09-04T16:25:00.838196+00:00,2025-09-04T16:25:00.838196+00:00
16ebec3e-1a2a-4dc5-83ad-9933fdcbe90d,4d686129-916e-4a0e-b454-b4033d84419b,90237a32-0331-4a0f-890c-c53f07abf1fd,Athletics Awards (K-8),Join us for an evening of learning and celebration.,2025-09-01T10:39:00.838220+00:00,2025-09-01T13:04:00.838220+00:00,Gymnasium,published,,2025-09-04T16:25:00.838229+00:00,2025-09-04T16:25:00.838229+00:00
941ef11e-2e68-4de8-b50a-660f5b92c506,cf8d4e9e-a074-4403-b113-af8385be244b,b10dc877-336f-4552-a306-1718e69e3063,Board Meeting – Community,,2025-10-03T11:17:00.838248+00:00,2025-10-03T12:33:00.838248+00:00,Board Room,draft,"{""featured"": false, ""color"": ""orange"", ""tags"": [""family""]}",2025-09-04T16:25:00.838261+00:00,2025-09-04T16:25:00.838261+00:00
a1309172-59fd-497f-bc60-9715fab9915f,4d686129-916e-4a0e-b454-b4033d84419b,,Open House 2025,Join us for an evening of learning and celebration.,2025-08-08T04:44:00.838284+00:00,2025-08-08T05:54:00.838284+00:00,Cafeteria,draft,"{""featured"": false, ""color"": ""purple"", ""tags"": [""staff"", ""students"", ""music""]}",2025-09-04T16:25:00.838297+00:00,2025-09-04T16:25:00.838297+00:00
a8f9d968-9f54-438a-b598-d2fb29bb2e3d,d0b696f8-8a54-4278-9585-3220e631fb01,96f7d566-e12b-4b4c-b967-f5c780f60b2d,Board Meeting & Info Session,All families welcome.,2025-11-30T21:38:00.838322+00:00,2025-12-01T01:38:00.838322+00:00,Main Auditorium,published,"{""featured"": true, ""color"": ""purple"", ""tags"": [""sports""]}",2025-09-04T16:25:00.838334+00:00,2025-09-04T16:25:00.838334+00:00
836c835c-a292-40cf-b3bb-f5fb49cdd9d6,d0b696f8-8a54-4278-9585-3220e631fb01,90237a32-0331-4a0f-890c-c53f07abf1fd,Board Meeting 2025,,2025-10-01T11:34:00.838359+00:00,,Room 101,published,"{""featured"": true, ""color"": ""orange"", ""tags"": [""students"", ""academics""]}",2025-09-04T16:25:00.838370+00:00,2025-09-04T16:25:00.838370+00:00
006b4d63-aeb7-422e-8e81-350c1bf53d0d,aacc97ab-c50a-4e1e-856b-b91c5494968e,e7d17ffb-59b7-4392-8bc9-6cb5ae502fcb,Math Olympiad,Public meeting—agenda to be published.,2025-09-01T19:12:00.838393+00:00,2025-09-01T21:57:00.838393+00:00,Board Room,published,,2025-09-04T16:25:00.838402+00:00,2025-09-04T16:25:00.838402+00:00
c9a060e7-c814-444b-b90c-0b947090b175,4d686129-916e-4a0e-b454-b4033d84419b,,Parent Night & Info Session,,2025-08-27T06:07:00.838421+00:00,2025-08-27T08:14:00.838421+00:00,Gymnasium,published,"{""featured"": true, ""color"": ""green"", ""tags"": [""family"", ""staff"", ""community""]}",2025-09-04T16:25:00.838435+00:00,2025-09-04T16:25:00.838435+00:00
9b2726bb-18ed-4315-8147-e918cb9d6d5f,718ec127-7bb9-4ac7-bbd6-077c9792ad52,90237a32-0331-4a0f-890c-c53f07abf1fd,Open House 2025,Join us for an evening of learning and celebration.,2025-08-02T22:24:00.838459+00:00,2025-08-03T02:00:00.838459+00:00,Board Room,published,"{""featured"": false, ""color"": ""orange"", ""tags"": [""community"", ""students"", ""academics""]}",2025-09-04T16:25:00.838473+00:00,2025-09-04T16:25:00.838473+00:00
07a996f0-e903-4c54-aa33-2cd2d4d23577,aacc97ab-c50a-4e1e-856b-b91c5494968e,f8f94ff5-a419-4011-8bce-f711cf790aeb,Choir Concert – Community,All families welcome.,2025-11-11T06:39:00.838498+00:00,,,cancelled,"{""featured"": false, ""color"": ""purple"", ""tags"": [""students"", ""community""]}",2025-09-04T16:25:00.838509+00:00,2025-09-04T16:25:00.838509+00:00
e87ad92e-76c3-47cb-aa3f-4c054d7cf6aa,4340aa36-1551-48bf-8772-0e9530a6a396,96f7d566-e12b-4b4c-b967-f5c780f60b2d,Open House (K-8),,2025-12-02T16:49:00.838533+00:00,2025-12-02T17:39:00.838533+00:00,Gymnasium,published,"{""featured"": false, ""color"": ""blue"", ""tags"": [""sports"", ""staff"", ""family""]}",2025-09-04T16:25:00.838545+00:00,2025-09-04T16:25:00.838545+00:00
87315a98-3ba2-4f3e-a568-c1b2a54986c6,cf8d4e9e-a074-4403-b113-af8385be244b,ceaa8ed5-9f91-486a-a8e6-127b22b08346,Math Olympiad – Evening,Student-led event featuring exhibitions and performances.,2025-11-01T06:07:00.838570+00:00,2025-11-01T07:53:00.838570+00:00,Field A,cancelled,"{""featured"": false, ""color"": ""blue"", ""tags"": [""community""]}",2025-09-04T16:25:00.838583+00:00,2025-09-04T16:25:00.838583+00:00
4d1e7283-3364-497d-9d12-680bdbb5300f,4d686129-916e-4a0e-b454-b4033d84419b,,Board Meeting – Evening,All families welcome.,2025-09-22T04:09:00.838607+00:00,,Field A,draft,"{""featured"": false, ""color"": ""purple"", ""tags"": [""students""]}",2025-09-04T16:25:00.838618+00:00,2025-09-04T16:25:00.838618+00:00
48b5ecf3-d99c-43a4-8766-36b4612c4157,4d686129-916e-4a0e-b454-b4033d84419b,96f7d566-e12b-4b4c-b967-f5c780f60b2d,Parent Night – Evening,,2025-12-19T20:03:00.838642+00:00,2025-12-19T20:58:00.838642+00:00,Community Hall,published,"{""featured"": false, ""color"": ""red"", ""tags"": [""staff"", ""academics""]}",2025-09-04T16:25:00.838655+00:00,2025-09-04T16:25:00.838655+00:00
fbc8f36d-cef4-41be-b05e-c9efe01d936f,718ec127-7bb9-4ac7-bbd6-077c9792ad52,f8f94ff5-a419-4011-8bce-f711cf790aeb,Parent Night – Evening,Student-led event featuring exhibitions and performances.,2025-11-07T17:46:00.838679+00:00,2025-11-07T20:46:00.838679+00:00,Room 101,published,"{""featured"": false, ""color"": ""red"", ""tags"": [""sports"", ""family"", ""staff""]}",2025-09-04T16:25:00.838692+00:00,2025-09-04T16:25:00.838692+00:00
06352395-803d-4cf4-a576-010746dac68a,aacc97ab-c50a-4e1e-856b-b91c5494968e,90237a32-0331-4a0f-890c-c53f07abf1fd,Science Fair,,2025-10-22T09:20:00.838717+00:00,2025-10-22T10:33:00.838717+00:00,Room 101,published,"{""featured"": false, ""color"": ""red"", ""tags"": [""students""]}",2025-09-04T16:25:00.838729+00:00,2025-09-04T16:25:00.838729+00:00
891145ee-3aab-45bd-b5e1-91c7dd65a98d,4340aa36-1551-48bf-8772-0e9530a6a396,ceaa8ed5-9f91-486a-a8e6-127b22b08346,Career Day – Community,Student-led event featuring exhibitions and performances.,2025-09-08T04:18:00.838753+00:00,2025-09-08T05:57:00.838753+00:00,,draft,,2025-09-04T16:25:00.838762+00:00,2025-09-04T16:25:00.838762+00:00
61b388c2-222d-42c1-81c2-150b5d16cf1f,cf8d4e9e-a074-4403-b113-af8385be244b,,Science Fair,Join us for an evening of learning and celebration.,2025-11-26T09:52:00.838781+00:00,2025-11-26T10:35:00.838781+00:00,Board Room,published,,2025-09-04T16:25:00.838789+00:00,2025-09-04T16:25:00.838789+00:00
e88929c8-abe0-45a2-a302-898666d7e44c,fa711034-5c36-4452-b161-a8df81fdce21,e7d17ffb-59b7-4392-8bc9-6cb5ae502fcb,Open House (K-8),,2025-11-18T06:39:00.838806+00:00,2025-11-18T08:45:00.838806+00:00,Gymnasium,published,"{""featured"": false, ""color"": ""blue"", ""tags"": [""sports"", ""staff""]}",2025-09-04T16:25:00.838818+00:00,2025-09-04T16:25:00.838818+00:00
a2a76828-0b19-4297-b838-547dac60858f,4d686129-916e-4a0e-b454-b4033d84419b,,Math Olympiad – Evening,Information session with Q&A.,2025-11-01T00:17:00.838843+00:00,2025-11-01T01:45:00.838843+00:00,Cafeteria,published,"{""featured"": false, ""color"": ""purple"", ""tags"": [""sports"", ""family"", ""music""]}",2025-09-04T16:25:00.838856+00:00,2025-09-04T16:25:00.838856+00:00
