id,calendar_id,date,day_type,notes,created_at,updated_at
0592c7fb-0081-4f4f-87fb-b7ee0e6b76b8,5183bb54-d678-45d8-97a7-a2f551ee019c,2025-07-24,instructional,,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
0be0ea16-fcc1-481e-92af-f71b761b19d7,0bfbe293-6661-4641-beba-7eab9a11e016,2024-12-15,weekend,Early dismissal,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
c938be1e-ca42-4daa-816f-b65dc227dc44,5183bb54-d678-45d8-97a7-a2f551ee019c,2025-03-20,instructional,Teacher inservice,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
435f5a6c-2780-4d85-b3b4-4172ed8e85ec,5183bb54-d678-45d8-97a7-a2f551ee019c,2025-02-09,weekend,,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
47270777-aafd-4272-b3bb-723dd1857b47,3b9936c8-b2f5-4d5b-8091-4ad5067259c9,2025-05-09,instructional,Early dismissal,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
4830aaab-2f67-4a7f-881e-c77bc77b3e28,19f4f2a0-0b2c-45df-8040-2c75a1651e1a,2025-04-17,instructional,,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
0f4c8718-5749-4775-b37f-7ca83379d901,19f4f2a0-0b2c-45df-8040-2c75a1651e1a,2025-01-28,instructional,District holiday,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
ca227dc3-be7f-43f4-9cb7-c963cc5a688b,19f4f2a0-0b2c-45df-8040-2c75a1651e1a,2025-04-14,holiday,Testing day,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
e4a4610e-3808-4ff0-af66-6685046445ba,0bfbe293-6661-4641-beba-7eab9a11e016,2024-12-09,instructional,Teacher inservice,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
d46bb79a-e1b4-4d43-9cf0-bec2bead98ad,19f4f2a0-0b2c-45df-8040-2c75a1651e1a,2025-07-21,other,Testing day,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
7802f47e-73c9-4970-8078-2795a69849fa,4e46a972-ed4d-4a21-9a16-480092175735,2025-06-08,weekend,Early dismissal,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
1192d2f2-c146-4232-b7c8-2d3e3181c577,19f4f2a0-0b2c-45df-8040-2c75a1651e1a,2025-04-11,holiday,,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
23f4fa78-837b-48f7-aed5-7708cd514a5a,0bfbe293-6661-4641-beba-7eab9a11e016,2025-08-14,other,Teacher inservice,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
64f1db62-08a2-4038-8bc8-56bbc4b12b71,0bfbe293-6661-4641-beba-7eab9a11e016,2025-01-16,instructional,Adjusted schedule,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
6b546773-88e4-474b-9199-32e65f9f5d21,21dfdfa4-27eb-4b09-a675-f9b2377618d2,2024-12-19,break,District holiday,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
edeaefed-6f89-4610-a671-ead9369c4c81,d39479b6-ffec-403b-8269-e931cb740dfb,2025-04-15,instructional,Early dismissal,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
510eda7a-2f6f-4d61-9b03-24f04863b398,21dfdfa4-27eb-4b09-a675-f9b2377618d2,2025-05-20,instructional,Teacher inservice,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
850f746d-09c2-464a-aecf-f0dadb85bfa7,21dfdfa4-27eb-4b09-a675-f9b2377618d2,2025-05-01,instructional,Testing day,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
f608bee4-d0f5-4ed4-8462-84035d1f6c90,19f4f2a0-0b2c-45df-8040-2c75a1651e1a,2025-03-26,instructional,Early dismissal,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
a06ba491-198e-4ff2-9558-02c26a52c228,0bfbe293-6661-4641-beba-7eab9a11e016,2025-09-02,instructional,Adjusted schedule,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
0ebe278e-07e9-4f63-a70e-4ca27160f914,19f4f2a0-0b2c-45df-8040-2c75a1651e1a,2025-05-18,weekend,Testing day,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
f44ad22d-2451-46ca-aca9-cc3e752b0c29,19f4f2a0-0b2c-45df-8040-2c75a1651e1a,2025-05-21,other,Early dismissal,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
5f81d2dd-32fb-4c7d-a70a-1a9a4f762798,3b9936c8-b2f5-4d5b-8091-4ad5067259c9,2025-06-29,weekend,Adjusted schedule,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
61915f23-7573-4411-8fbb-8e20e915cea3,3b9936c8-b2f5-4d5b-8091-4ad5067259c9,2025-05-29,instructional,Early dismissal,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
4183218e-2da2-44a4-a451-eb88a847c11c,5183bb54-d678-45d8-97a7-a2f551ee019c,2025-03-16,weekend,District holiday,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
aa98d052-52f9-4dd6-bec4-99c02d4e9201,19f4f2a0-0b2c-45df-8040-2c75a1651e1a,2025-02-08,weekend,Early dismissal,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
d0da9aa3-b538-498e-8ecb-8d1d81bb3cc5,3b9936c8-b2f5-4d5b-8091-4ad5067259c9,2024-12-24,instructional,Adjusted schedule,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
87236dc4-ebd4-4f4c-97b5-6093d34c7c22,d39479b6-ffec-403b-8269-e931cb740dfb,2024-12-12,instructional,Adjusted schedule,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
d8de2ac1-b027-4e10-af3a-53c0b01d67b3,0bfbe293-6661-4641-beba-7eab9a11e016,2025-07-03,instructional,Adjusted schedule,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
adb4f29e-0291-487f-a68e-f3ad536d40bc,19f4f2a0-0b2c-45df-8040-2c75a1651e1a,2025-06-06,instructional,District holiday,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
77e499d6-d430-476a-8643-c780e74ae8cd,d39479b6-ffec-403b-8269-e931cb740dfb,2025-08-09,weekend,Testing day,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
6362fef4-0caa-477c-bab3-182e7935d857,21dfdfa4-27eb-4b09-a675-f9b2377618d2,2025-07-19,weekend,Early dismissal,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
54cae44e-76eb-4a91-a0be-5e76ee64c4b4,19f4f2a0-0b2c-45df-8040-2c75a1651e1a,2025-02-22,weekend,Teacher inservice,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
22d70582-6525-45da-af7b-9d7e0447482e,4e46a972-ed4d-4a21-9a16-480092175735,2025-01-05,weekend,Early dismissal,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
104e87a3-e740-4488-8f33-67c52d12eb2c,21dfdfa4-27eb-4b09-a675-f9b2377618d2,2025-07-10,instructional,,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
0f2dcd55-a7b7-4c08-9e22-3e2b763993d0,21dfdfa4-27eb-4b09-a675-f9b2377618d2,2025-08-09,weekend,District holiday,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
598ad6da-aa7c-42bd-810c-deed071ed81c,21dfdfa4-27eb-4b09-a675-f9b2377618d2,2025-08-28,instructional,,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
ffac0628-9a4d-49bd-bdac-260cf8376d2d,3b9936c8-b2f5-4d5b-8091-4ad5067259c9,2025-08-14,instructional,Teacher inservice,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
dc8176b7-d4d6-4239-b384-f0577bc0b3ca,0bfbe293-6661-4641-beba-7eab9a11e016,2025-06-09,instructional,Testing day,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
6acd3089-2527-4d58-bcfd-d9e5cd5f5fbc,3b9936c8-b2f5-4d5b-8091-4ad5067259c9,2025-06-08,weekend,Teacher inservice,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
ac603683-307e-4762-a85a-c742e94f3803,21dfdfa4-27eb-4b09-a675-f9b2377618d2,2025-08-15,instructional,Adjusted schedule,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
658937e9-dae5-4747-bbf0-c31883c51e72,3b9936c8-b2f5-4d5b-8091-4ad5067259c9,2025-07-13,weekend,District holiday,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
de1faa41-9dbe-4626-81d0-5e21915b66ad,d39479b6-ffec-403b-8269-e931cb740dfb,2025-05-06,instructional,,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
659eaee5-4256-4094-9b04-03de716765a6,4e46a972-ed4d-4a21-9a16-480092175735,2025-03-15,weekend,District holiday,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
65a20efe-0c11-435c-a8b2-6cc46232e739,3b9936c8-b2f5-4d5b-8091-4ad5067259c9,2024-12-19,instructional,,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
286c11f4-6f89-41c5-bed4-a293ceb26f32,4e46a972-ed4d-4a21-9a16-480092175735,2025-04-30,instructional,Early dismissal,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
f9c7a659-51d1-4dc7-8020-8703b8493f63,4e46a972-ed4d-4a21-9a16-480092175735,2025-03-09,weekend,Adjusted schedule,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
56e21787-267f-443d-9755-97209059c1c8,0bfbe293-6661-4641-beba-7eab9a11e016,2025-06-20,instructional,Teacher inservice,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
ed0a2ec1-0690-40fe-b814-6af70347d157,5183bb54-d678-45d8-97a7-a2f551ee019c,2025-06-16,instructional,,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
41be3745-f756-4759-bda3-b472b8106da1,5183bb54-d678-45d8-97a7-a2f551ee019c,2025-02-21,instructional,Adjusted schedule,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
b2780eab-ed43-4feb-bda5-126295018e52,0bfbe293-6661-4641-beba-7eab9a11e016,2025-07-05,weekend,Teacher inservice,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
7fe9ffe9-47cf-4492-9357-dedf8639c72f,21dfdfa4-27eb-4b09-a675-f9b2377618d2,2025-05-14,instructional,Teacher inservice,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
f4e47c33-fc88-4cc0-82fe-3aa122dc0b12,21dfdfa4-27eb-4b09-a675-f9b2377618d2,2025-05-03,weekend,Early dismissal,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
ca7b2b7d-1a8e-497d-afac-126435c793c8,3b9936c8-b2f5-4d5b-8091-4ad5067259c9,2025-05-21,holiday,Adjusted schedule,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
437c0c05-175c-40d1-b9bf-c21b3a827b51,0bfbe293-6661-4641-beba-7eab9a11e016,2025-05-17,weekend,Adjusted schedule,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
67285577-5d37-4b16-b338-e4fc823e43b5,0bfbe293-6661-4641-beba-7eab9a11e016,2025-07-20,weekend,Teacher inservice,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
8579a1a4-8991-4345-bc0d-34743cc18dc9,3b9936c8-b2f5-4d5b-8091-4ad5067259c9,2025-07-05,weekend,Teacher inservice,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
83fc969e-17e8-421f-a20f-d0e60bfe2fb8,19f4f2a0-0b2c-45df-8040-2c75a1651e1a,2025-07-25,inservice,Early dismissal,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
978e2c3e-8e1e-4646-91ab-c1941b875678,4e46a972-ed4d-4a21-9a16-480092175735,2024-12-28,weekend,Teacher inservice,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
145d41a8-b96f-4922-b08d-fd3ee723d1a1,0bfbe293-6661-4641-beba-7eab9a11e016,2025-08-21,instructional,,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
6d5bbfb9-9735-4036-8265-ec770c4aa8ca,19f4f2a0-0b2c-45df-8040-2c75a1651e1a,2025-03-03,instructional,District holiday,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
369b9ab1-f015-4a8a-a576-d9d3a7315215,0bfbe293-6661-4641-beba-7eab9a11e016,2025-06-28,weekend,,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
b3b0f48b-f416-44c0-be07-d58111afd2a7,19f4f2a0-0b2c-45df-8040-2c75a1651e1a,2025-08-28,instructional,,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
73c788f9-acb8-4c8e-8eb1-5d01d5bccaa3,5183bb54-d678-45d8-97a7-a2f551ee019c,2025-08-18,holiday,Testing day,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
1f3164fb-8d29-4dfe-a8cd-3b488afdd9d6,3b9936c8-b2f5-4d5b-8091-4ad5067259c9,2025-04-05,weekend,,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
4efa01ee-240a-44ea-8107-50812dc70adc,21dfdfa4-27eb-4b09-a675-f9b2377618d2,2024-12-26,instructional,District holiday,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
4dfbed42-fb68-4041-9a5f-ae1e4d70a3f9,19f4f2a0-0b2c-45df-8040-2c75a1651e1a,2025-03-28,break,District holiday,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
510832cf-6e89-4e38-9748-46aa3797ba6e,3b9936c8-b2f5-4d5b-8091-4ad5067259c9,2024-12-16,instructional,Adjusted schedule,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
724e2ac0-8b7b-4911-908e-a8ae8a5e8374,0bfbe293-6661-4641-beba-7eab9a11e016,2025-03-19,instructional,District holiday,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
2bcb6b0b-7bb0-4d31-b844-aa17f206f5f0,3b9936c8-b2f5-4d5b-8091-4ad5067259c9,2025-08-16,weekend,Early dismissal,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
43c35a0a-2663-47be-9bd5-00981b9115d6,21dfdfa4-27eb-4b09-a675-f9b2377618d2,2025-06-21,weekend,Early dismissal,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
1c5b47ee-05aa-43a0-8490-d8338b025158,5183bb54-d678-45d8-97a7-a2f551ee019c,2025-07-17,instructional,Adjusted schedule,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
e0465ef1-ff25-47df-aafe-a38ceb74ae7b,d39479b6-ffec-403b-8269-e931cb740dfb,2025-07-31,holiday,,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
6a6525d9-584e-4cdc-88a8-ad2b1edcb5af,4e46a972-ed4d-4a21-9a16-480092175735,2025-07-25,break,,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
07d776ea-f16f-4725-8c78-f8580ac1f642,0bfbe293-6661-4641-beba-7eab9a11e016,2025-04-05,weekend,Testing day,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
b82f9121-15db-44db-997e-442211bfdf30,0bfbe293-6661-4641-beba-7eab9a11e016,2025-01-31,instructional,,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
88419ee6-7e02-42b8-af9b-75a9deaa5cc8,4e46a972-ed4d-4a21-9a16-480092175735,2025-06-17,instructional,Adjusted schedule,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
caf11e86-7a64-4d75-b5b3-f5cf47a821f7,3b9936c8-b2f5-4d5b-8091-4ad5067259c9,2025-08-15,inservice,Adjusted schedule,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
04afe22f-8b8e-478d-be94-7b74004d7d3d,4e46a972-ed4d-4a21-9a16-480092175735,2025-01-31,instructional,District holiday,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
05eaf6a8-b673-4954-831b-741682b9ea09,19f4f2a0-0b2c-45df-8040-2c75a1651e1a,2025-02-12,instructional,Adjusted schedule,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
b5c47dd6-58d8-4e99-b043-c31d2656bc80,4e46a972-ed4d-4a21-9a16-480092175735,2024-12-21,weekend,Teacher inservice,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
d54611c2-d4d6-4ba6-8e0a-d4e1b6b36049,3b9936c8-b2f5-4d5b-8091-4ad5067259c9,2025-02-26,instructional,Teacher inservice,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
43712573-3247-476c-a41b-55f24e7ea997,19f4f2a0-0b2c-45df-8040-2c75a1651e1a,2025-08-06,break,Teacher inservice,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
95a69251-d1c6-42ac-abe3-f6b421cc6bc7,3b9936c8-b2f5-4d5b-8091-4ad5067259c9,2025-06-20,instructional,District holiday,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
702cdc95-3279-4786-bf96-11aa8e261c9f,5183bb54-d678-45d8-97a7-a2f551ee019c,2025-07-21,instructional,Adjusted schedule,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
d09113e5-6215-48df-932f-e3904656f967,3b9936c8-b2f5-4d5b-8091-4ad5067259c9,2025-07-20,weekend,,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
311afea6-b6f4-4440-a7e6-8ade18f6a920,4e46a972-ed4d-4a21-9a16-480092175735,2024-12-09,instructional,,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
f119d5a9-62f4-4943-8584-d2793b04eade,d39479b6-ffec-403b-8269-e931cb740dfb,2025-06-21,weekend,Adjusted schedule,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
88f87d1e-40c9-4876-87a0-28bd56529fbb,d39479b6-ffec-403b-8269-e931cb740dfb,2025-08-07,break,Testing day,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
03ccb804-8e45-45bd-af13-8e849762c005,d39479b6-ffec-403b-8269-e931cb740dfb,2025-01-19,weekend,Teacher inservice,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
ada68812-9de1-4dd8-bbf5-aca31f5c80a8,21dfdfa4-27eb-4b09-a675-f9b2377618d2,2025-04-21,instructional,,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
da565844-cda6-4405-b066-9b13fb09da3d,21dfdfa4-27eb-4b09-a675-f9b2377618d2,2025-08-14,instructional,Testing day,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
c4cc9ae7-bea1-4c91-836f-5368bdc694c4,0bfbe293-6661-4641-beba-7eab9a11e016,2025-03-20,instructional,Testing day,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
3695df30-a252-4a57-ab81-d1002434a5bc,19f4f2a0-0b2c-45df-8040-2c75a1651e1a,2025-01-12,weekend,Testing day,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
09f41a86-9d5b-4f5d-917e-001d6ab9a431,4e46a972-ed4d-4a21-9a16-480092175735,2025-01-06,instructional,,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
a66574fa-f6b9-47f8-97d9-cabafcf8fd40,21dfdfa4-27eb-4b09-a675-f9b2377618d2,2025-07-29,instructional,Early dismissal,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
4d05c7f3-9efc-4fc1-9ec1-42c8af5ae163,19f4f2a0-0b2c-45df-8040-2c75a1651e1a,2025-05-28,instructional,Adjusted schedule,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
c0227d2f-6088-4ec6-8601-a461622a287e,0bfbe293-6661-4641-beba-7eab9a11e016,2025-08-15,instructional,Teacher inservice,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
51670450-0d90-47c8-b017-8a21422c2373,5183bb54-d678-45d8-97a7-a2f551ee019c,2024-12-14,weekend,,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
53c98bd9-f473-4755-a607-fc9144e3629f,19f4f2a0-0b2c-45df-8040-2c75a1651e1a,2025-02-27,instructional,Teacher inservice,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
54068e51-fc16-47c1-b2da-a7f8b8e23a2b,d39479b6-ffec-403b-8269-e931cb740dfb,2025-01-27,instructional,Teacher inservice,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
0dd5bd57-8513-413f-b8a1-06d524937535,19f4f2a0-0b2c-45df-8040-2c75a1651e1a,2025-04-05,weekend,Testing day,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
3844059b-6a9c-4ee5-ae4e-f37040d89af6,21dfdfa4-27eb-4b09-a675-f9b2377618d2,2025-06-01,weekend,District holiday,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
e719bfc0-19bf-461e-a5e4-9928d3bbfb88,5183bb54-d678-45d8-97a7-a2f551ee019c,2025-04-09,instructional,Testing day,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
bfc25551-f312-4471-affa-025d6cb0f9fc,19f4f2a0-0b2c-45df-8040-2c75a1651e1a,2025-08-22,instructional,,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
359b8801-f7cd-4759-9468-2062c1ac5e14,21dfdfa4-27eb-4b09-a675-f9b2377618d2,2025-06-23,inservice,District holiday,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
a9bb41fb-8a44-4806-800a-f1a570b4d29a,0bfbe293-6661-4641-beba-7eab9a11e016,2025-02-19,inservice,Testing day,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
7b9feaa0-b671-4d2f-99e1-fa0396b970be,21dfdfa4-27eb-4b09-a675-f9b2377618d2,2025-07-18,instructional,Adjusted schedule,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
28d6fe70-0c4a-43b2-a84f-a48c6533de95,3b9936c8-b2f5-4d5b-8091-4ad5067259c9,2024-12-06,instructional,Early dismissal,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
68cecef9-9930-4582-babc-856108081324,5183bb54-d678-45d8-97a7-a2f551ee019c,2025-02-15,weekend,Early dismissal,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
706bc79b-f641-40db-99cb-21fa1eab8f29,d39479b6-ffec-403b-8269-e931cb740dfb,2025-06-15,weekend,Adjusted schedule,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
9e33f189-5fa8-4c27-b09b-4b90ebcf8931,3b9936c8-b2f5-4d5b-8091-4ad5067259c9,2025-01-28,instructional,Teacher inservice,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
cec2a93f-ab93-4ba7-9668-80d59733edba,21dfdfa4-27eb-4b09-a675-f9b2377618d2,2025-01-27,instructional,Adjusted schedule,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
fcb8c25f-20d0-49bc-a99b-e3307f029429,19f4f2a0-0b2c-45df-8040-2c75a1651e1a,2025-03-19,instructional,,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
f3d2bf77-f872-44d0-b6bb-5141278cdb4c,21dfdfa4-27eb-4b09-a675-f9b2377618d2,2025-01-17,break,Early dismissal,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
5f7f3882-fc0c-4fa1-a51a-c8db22bdff68,5183bb54-d678-45d8-97a7-a2f551ee019c,2025-07-06,weekend,Teacher inservice,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
2a5c1e56-c791-4856-9507-e9aa801bb777,19f4f2a0-0b2c-45df-8040-2c75a1651e1a,2024-12-09,instructional,Early dismissal,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
e75e329e-90d9-476d-9d13-1c5df37c5b82,21dfdfa4-27eb-4b09-a675-f9b2377618d2,2025-01-01,instructional,Teacher inservice,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
04ea2934-a2a7-402a-be3b-6f25c56ffdfe,21dfdfa4-27eb-4b09-a675-f9b2377618d2,2025-04-12,weekend,,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
ab7e9aec-4245-46aa-8990-ef602860d55d,d39479b6-ffec-403b-8269-e931cb740dfb,2025-08-18,instructional,District holiday,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
cfe1c1bc-86f6-4daa-9167-d274c9f1eda1,0bfbe293-6661-4641-beba-7eab9a11e016,2024-12-25,inservice,Adjusted schedule,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
83c9ff04-e35b-4d82-8725-c2d434cb68b1,5183bb54-d678-45d8-97a7-a2f551ee019c,2025-07-23,instructional,District holiday,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
39cdb009-335c-4280-a077-57cdb7718949,5183bb54-d678-45d8-97a7-a2f551ee019c,2025-05-05,holiday,Teacher inservice,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
72e42bc9-5781-4c53-8298-205ea8524870,d39479b6-ffec-403b-8269-e931cb740dfb,2024-12-19,instructional,District holiday,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
3480d150-d13a-4259-a5a2-16a0c8ff09ef,d39479b6-ffec-403b-8269-e931cb740dfb,2025-08-10,weekend,District holiday,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
9106ac7b-2c3e-411c-8843-a70bd44d5f18,21dfdfa4-27eb-4b09-a675-f9b2377618d2,2025-03-10,instructional,Teacher inservice,2025-09-03T02:33:29.234496+00:00,2025-09-03T02:33:29.234496+00:00
