id,school_id,activity_id,title,summary,starts_at,ends_at,venue,status,attributes,created_at,updated_at
b57a7734-4902-40b4-bc55-3ce9b19b6935,9c84f6d9-de4d-4f78-a949-2873dcf69726,,Career Day 2025,Join us for an evening of learning and celebration.,2025-12-21T18:32:24.458337+00:00,2025-12-21T21:41:24.458337+00:00,Board Room,published,,2025-09-05T17:34:24.458345+00:00,2025-09-05T17:34:24.458345+00:00
e575d66d-b05d-4159-a060-00bb932b9581,6ff82cee-4f46-4572-89d2-149206d420a5,,Math Olympiad 2025,,2026-01-02T23:26:24.458365+00:00,,Field A,published,,2025-09-05T17:34:24.458372+00:00,2025-09-05T17:34:24.458372+00:00
0b6ee7f3-38d5-4aca-b5aa-081667372edb,6ff82cee-4f46-4572-89d2-149206d420a5,8e53bd7c-5e47-4297-9d27-5652a8bd7c94,Career Day – Community,Student-led event featuring exhibitions and performances.,2025-07-30T16:07:24.458389+00:00,2025-07-30T16:53:24.458389+00:00,Cafeteria,draft,,2025-09-05T17:34:24.458397+00:00,2025-09-05T17:34:24.458397+00:00
396dfc52-6cfc-4ab1-a0ca-de3741752db7,f8d14dee-9788-4690-9a8f-00c54b1dc122,,Science Fair & Info Session,,2025-12-27T03:45:24.458416+00:00,,Field A,draft,"{""featured"": false, ""color"": ""orange"", ""tags"": [""music""]}",2025-09-05T17:34:24.458427+00:00,2025-09-05T17:34:24.458427+00:00
3fae0082-3703-42f5-96dc-f3d24070d281,9648ac8b-7b56-4ffe-bf30-ae930fbc9ae8,57d06388-1385-4311-a44c-34b008994339,Board Meeting 2025,All families welcome.,2025-10-10T00:33:24.458451+00:00,2025-10-10T02:23:24.458451+00:00,Gymnasium,published,"{""featured"": false, ""color"": ""blue"", ""tags"": [""sports"", ""staff"", ""community""]}",2025-09-05T17:34:24.458465+00:00,2025-09-05T17:34:24.458465+00:00
38b9f9a1-d6c3-49be-beca-00ce4debe2c4,f8d14dee-9788-4690-9a8f-00c54b1dc122,34d220ac-aabe-4671-8136-d4f8c9f51714,Parent Night,Student-led event featuring exhibitions and performances.,2025-07-17T15:43:24.458491+00:00,2025-07-17T18:08:24.458491+00:00,Cafeteria,published,"{""featured"": false, ""color"": ""blue"", ""tags"": [""students"", ""sports"", ""music""]}",2025-09-05T17:34:24.458505+00:00,2025-09-05T17:34:24.458505+00:00
0d8e9e3a-4e24-4120-9a33-17ff595e7fc5,6ff82cee-4f46-4572-89d2-149206d420a5,,Open House – Evening,Information session with Q&A.,2025-12-16T11:50:24.458531+00:00,,Cafeteria,published,,2025-09-05T17:34:24.458538+00:00,2025-09-05T17:34:24.458538+00:00
da7f098e-2299-4125-8c44-8f72dbd0390e,07e53f0e-5e7d-4bbc-959d-4c22e6b04530,4ffb8e1d-d88d-4ebe-a734-35360fc153d4,Open House 2025,,2025-11-07T13:33:24.458557+00:00,,Main Auditorium,published,"{""featured"": false, ""color"": ""blue"", ""tags"": [""music"", ""family""]}",2025-09-05T17:34:24.458568+00:00,2025-09-05T17:34:24.458568+00:00
1b2a1aba-1a22-4875-8f60-c18547bb3bde,bf90c016-a579-44c2-aeda-728162af45ae,57d06388-1385-4311-a44c-34b008994339,Career Day,Public meeting—agenda to be published.,2025-10-20T12:04:24.458592+00:00,,Community Hall,published,,2025-09-05T17:34:24.458599+00:00,2025-09-05T17:34:24.458599+00:00
a7953f24-54e2-4a79-a348-b25c172d2fe6,bf90c016-a579-44c2-aeda-728162af45ae,,Math Olympiad – Community,All families welcome.,2025-12-24T05:56:24.458616+00:00,2025-12-24T08:52:24.458616+00:00,Room 101,draft,"{""featured"": true, ""color"": ""orange"", ""tags"": [""community""]}",2025-09-05T17:34:24.458629+00:00,2025-09-05T17:34:24.458629+00:00
8304d643-0d3a-4892-8e79-0c3c1a7cbeed,6f727dfe-30c3-49db-af13-908138c4454f,57d06388-1385-4311-a44c-34b008994339,Open House,All families welcome.,2025-09-08T10:27:24.458653+00:00,,Gymnasium,draft,"{""featured"": false, ""color"": ""green"", ""tags"": [""students"", ""sports""]}",2025-09-05T17:34:24.458665+00:00,2025-09-05T17:34:24.458665+00:00
63eb4f3a-47f6-414c-8fcf-a2c1a5bfa60e,9c84f6d9-de4d-4f78-a949-2873dcf69726,57d06388-1385-4311-a44c-34b008994339,STEM Expo,Student-led event featuring exhibitions and performances.,2025-09-26T12:44:24.458689+00:00,2025-09-26T13:16:24.458689+00:00,Cafeteria,published,,2025-09-05T17:34:24.458698+00:00,2025-09-05T17:34:24.458698+00:00
dadd575a-5082-4835-855e-298a277a15e0,6f727dfe-30c3-49db-af13-908138c4454f,4ffb8e1d-d88d-4ebe-a734-35360fc153d4,STEM Expo (K-8),Public meeting—agenda to be published.,2025-10-05T17:31:24.458716+00:00,2025-10-05T19:17:24.458716+00:00,Main Auditorium,draft,,2025-09-05T17:34:24.458724+00:00,2025-09-05T17:34:24.458724+00:00
7f7fcb21-9c86-46fb-bc28-9807ba576b9e,bf90c016-a579-44c2-aeda-728162af45ae,4ffb8e1d-d88d-4ebe-a734-35360fc153d4,Athletics Awards 2025,Student-led event featuring exhibitions and performances.,2025-08-16T00:06:24.458742+00:00,2025-08-16T01:29:24.458742+00:00,Field A,draft,,2025-09-05T17:34:24.458750+00:00,2025-09-05T17:34:24.458750+00:00
9268008f-57dc-46ab-8252-24f8e55fd4c1,6ff82cee-4f46-4572-89d2-149206d420a5,df73b7fe-e82f-441d-8592-df92b98e866d,Science Fair & Info Session,All families welcome.,2025-09-04T02:14:24.458769+00:00,2025-09-04T05:02:24.458769+00:00,Main Auditorium,published,"{""featured"": false, ""color"": ""blue"", ""tags"": [""sports"", ""music"", ""community""]}",2025-09-05T17:34:24.458781+00:00,2025-09-05T17:34:24.458781+00:00
fba74ead-6c90-4882-b7b4-28c461c28781,f8d14dee-9788-4690-9a8f-00c54b1dc122,a7cffd9d-3354-42ca-84ba-37162debd2b5,Parent Night & Info Session,Public meeting—agenda to be published.,2025-08-27T21:10:24.458806+00:00,2025-08-27T22:04:24.458806+00:00,Gymnasium,published,,2025-09-05T17:34:24.458814+00:00,2025-09-05T17:34:24.458814+00:00
377bdf91-e09e-4a15-a6ac-2b800e6285f9,6f727dfe-30c3-49db-af13-908138c4454f,57d06388-1385-4311-a44c-34b008994339,Athletics Awards – Evening,Join us for an evening of learning and celebration.,2025-10-19T17:57:24.458833+00:00,2025-10-19T20:45:24.458833+00:00,Cafeteria,published,"{""featured"": false, ""color"": ""red"", ""tags"": [""community"", ""students"", ""family""]}",2025-09-05T17:34:24.458845+00:00,2025-09-05T17:34:24.458845+00:00
f85376df-6425-4a02-89c5-3eff9c1cdd40,9c84f6d9-de4d-4f78-a949-2873dcf69726,34d220ac-aabe-4671-8136-d4f8c9f51714,Open House,Student-led event featuring exhibitions and performances.,2025-08-19T01:20:24.458870+00:00,,Field A,cancelled,,2025-09-05T17:34:24.458878+00:00,2025-09-05T17:34:24.458878+00:00
7d00bd39-b1c8-4cc8-851d-c5f0f1ebc113,9c84f6d9-de4d-4f78-a949-2873dcf69726,ed5d9ceb-797b-42be-92a7-748fa5bf5071,Open House – Evening,Join us for an evening of learning and celebration.,2025-10-07T07:36:24.458894+00:00,2025-10-07T08:40:24.458894+00:00,Board Room,cancelled,"{""featured"": false, ""color"": ""orange"", ""tags"": [""academics"", ""music"", ""sports""]}",2025-09-05T17:34:24.458907+00:00,2025-09-05T17:34:24.458907+00:00
bd91543e-9d4e-451f-975e-83002036e9a9,6ff82cee-4f46-4572-89d2-149206d420a5,8e53bd7c-5e47-4297-9d27-5652a8bd7c94,Board Meeting,Join us for an evening of learning and celebration.,2025-10-07T21:24:24.458932+00:00,2025-10-07T23:07:24.458932+00:00,Library,draft,"{""featured"": false, ""color"": ""blue"", ""tags"": [""sports""]}",2025-09-05T17:34:24.458945+00:00,2025-09-05T17:34:24.458945+00:00
8126dde9-e837-41bc-9024-7f231d3034d1,9648ac8b-7b56-4ffe-bf30-ae930fbc9ae8,8e53bd7c-5e47-4297-9d27-5652a8bd7c94,Science Fair,Student-led event featuring exhibitions and performances.,2025-11-13T13:59:24.458969+00:00,2025-11-13T17:54:24.458969+00:00,Main Auditorium,published,"{""featured"": true, ""color"": ""blue"", ""tags"": [""staff"", ""community""]}",2025-09-05T17:34:24.458981+00:00,2025-09-05T17:34:24.458981+00:00
3cb72b7b-de15-4dc0-9d73-28f940185531,6f727dfe-30c3-49db-af13-908138c4454f,8e53bd7c-5e47-4297-9d27-5652a8bd7c94,Math Olympiad (K-8),Student-led event featuring exhibitions and performances.,2025-09-05T00:29:24.459006+00:00,2025-09-05T03:36:24.459006+00:00,Library,published,"{""featured"": false, ""color"": ""purple"", ""tags"": [""students""]}",2025-09-05T17:34:24.459018+00:00,2025-09-05T17:34:24.459018+00:00
682ab182-3eba-4269-b9ef-88a75b4769d7,6f727dfe-30c3-49db-af13-908138c4454f,34d220ac-aabe-4671-8136-d4f8c9f51714,Drama Club Performance,Student-led event featuring exhibitions and performances.,2025-07-26T06:43:24.459043+00:00,,,draft,"{""featured"": true, ""color"": ""green"", ""tags"": [""sports"", ""academics"", ""community""]}",2025-09-05T17:34:24.459055+00:00,2025-09-05T17:34:24.459055+00:00
367c57a5-9389-4fca-be86-b21bdfa7079f,9c84f6d9-de4d-4f78-a949-2873dcf69726,4ffb8e1d-d88d-4ebe-a734-35360fc153d4,Career Day – Community,Information session with Q&A.,2025-12-14T13:19:24.459077+00:00,2025-12-14T16:14:24.459077+00:00,,published,"{""featured"": false, ""color"": ""red"", ""tags"": [""sports"", ""family""]}",2025-09-05T17:34:24.459091+00:00,2025-09-05T17:34:24.459091+00:00
95500589-8fb8-47ef-9933-a69e247158c0,9c84f6d9-de4d-4f78-a949-2873dcf69726,ed5d9ceb-797b-42be-92a7-748fa5bf5071,Career Day & Info Session,All families welcome.,2025-12-26T13:53:24.459115+00:00,2025-12-26T16:38:24.459115+00:00,Library,cancelled,,2025-09-05T17:34:24.459124+00:00,2025-09-05T17:34:24.459124+00:00
789dfff4-9a8a-46ff-b7b5-7448b01981ee,bf90c016-a579-44c2-aeda-728162af45ae,4ffb8e1d-d88d-4ebe-a734-35360fc153d4,Athletics Awards – Evening,,2025-11-14T05:02:24.459143+00:00,,Community Hall,draft,"{""featured"": false, ""color"": ""blue"", ""tags"": [""staff"", ""family""]}",2025-09-05T17:34:24.459154+00:00,2025-09-05T17:34:24.459154+00:00
e0055414-8dc2-4258-aa2c-4bba06d647ed,f8d14dee-9788-4690-9a8f-00c54b1dc122,8e53bd7c-5e47-4297-9d27-5652a8bd7c94,STEM Expo (K-8),,2025-08-24T06:44:24.459176+00:00,,,draft,,2025-09-05T17:34:24.459183+00:00,2025-09-05T17:34:24.459183+00:00
125c44d6-d4c9-48e3-aef1-3c45101df763,bf90c016-a579-44c2-aeda-728162af45ae,,Drama Club Performance,,2025-12-21T07:53:24.459200+00:00,2025-12-21T10:50:24.459200+00:00,Cafeteria,published,"{""featured"": false, ""color"": ""purple"", ""tags"": [""family""]}",2025-09-05T17:34:24.459212+00:00,2025-09-05T17:34:24.459212+00:00
db203f65-8f37-42a1-ba8a-74185356140e,bf90c016-a579-44c2-aeda-728162af45ae,,Open House (K-8),Student-led event featuring exhibitions and performances.,2025-11-23T07:51:24.459235+00:00,,Community Hall,published,,2025-09-05T17:34:24.459243+00:00,2025-09-05T17:34:24.459243+00:00
751da800-97b2-442e-a2a8-947dc6927057,9c84f6d9-de4d-4f78-a949-2873dcf69726,34d220ac-aabe-4671-8136-d4f8c9f51714,Parent Night – Community,Public meeting—agenda to be published.,2025-11-03T22:35:24.459261+00:00,2025-11-04T00:32:24.459261+00:00,Board Room,published,"{""featured"": false, ""color"": ""orange"", ""tags"": [""music"", ""students"", ""community""]}",2025-09-05T17:34:24.459274+00:00,2025-09-05T17:34:24.459274+00:00
49c1f05c-e187-44a0-b41a-5bbdb03bd165,9648ac8b-7b56-4ffe-bf30-ae930fbc9ae8,ed5d9ceb-797b-42be-92a7-748fa5bf5071,Athletics Awards,Public meeting—agenda to be published.,2025-10-04T13:09:24.459298+00:00,2025-10-04T16:07:24.459298+00:00,Cafeteria,draft,"{""featured"": true, ""color"": ""purple"", ""tags"": [""students""]}",2025-09-05T17:34:24.459311+00:00,2025-09-05T17:34:24.459311+00:00
170a9756-aee9-40cd-bb4f-b8e72436928a,bf90c016-a579-44c2-aeda-728162af45ae,34d220ac-aabe-4671-8136-d4f8c9f51714,Choir Concert & Info Session,All families welcome.,2025-12-02T15:48:24.459335+00:00,,Cafeteria,cancelled,,2025-09-05T17:34:24.459342+00:00,2025-09-05T17:34:24.459342+00:00
943b20b2-0fdb-4322-81ba-7e9c02d118ec,9c84f6d9-de4d-4f78-a949-2873dcf69726,a7cffd9d-3354-42ca-84ba-37162debd2b5,Parent Night 2025,Public meeting—agenda to be published.,2025-11-30T21:48:24.459359+00:00,2025-12-01T01:27:24.459359+00:00,Cafeteria,published,"{""featured"": true, ""color"": ""green"", ""tags"": [""staff"", ""sports""]}",2025-09-05T17:34:24.459371+00:00,2025-09-05T17:34:24.459371+00:00
84b551c6-450e-4e8f-a6cb-b0e8763cae70,bf90c016-a579-44c2-aeda-728162af45ae,57d06388-1385-4311-a44c-34b008994339,Drama Club Performance (K-8),Public meeting—agenda to be published.,2025-07-15T14:17:24.459396+00:00,,,published,,2025-09-05T17:34:24.459403+00:00,2025-09-05T17:34:24.459403+00:00
c8228815-6a52-4318-9b5d-c877f6f5fa0e,6ff82cee-4f46-4572-89d2-149206d420a5,,Open House (K-8),All families welcome.,2025-11-17T03:19:24.459420+00:00,2025-11-17T05:51:24.459420+00:00,Main Auditorium,published,,2025-09-05T17:34:24.459428+00:00,2025-09-05T17:34:24.459428+00:00
12e54251-e979-40c6-bc45-d911b547a837,6ff82cee-4f46-4572-89d2-149206d420a5,,Drama Club Performance – Community,Student-led event featuring exhibitions and performances.,2025-08-03T19:23:24.459445+00:00,2025-08-03T20:10:24.459445+00:00,Board Room,draft,"{""featured"": false, ""color"": ""blue"", ""tags"": [""staff"", ""students"", ""community""]}",2025-09-05T17:34:24.459458+00:00,2025-09-05T17:34:24.459458+00:00
28d6c97d-24ef-4163-9543-5b0eb53dac3a,9c84f6d9-de4d-4f78-a949-2873dcf69726,,Parent Night – Community,,2025-07-16T22:12:24.459482+00:00,,Cafeteria,published,"{""featured"": false, ""color"": ""purple"", ""tags"": [""sports"", ""family""]}",2025-09-05T17:34:24.459494+00:00,2025-09-05T17:34:24.459494+00:00
5d0bd7b5-1797-4a86-981e-553df818f1b6,9648ac8b-7b56-4ffe-bf30-ae930fbc9ae8,a7cffd9d-3354-42ca-84ba-37162debd2b5,Board Meeting 2025,Join us for an evening of learning and celebration.,2025-11-05T07:23:24.459516+00:00,2025-11-05T10:13:24.459516+00:00,Main Auditorium,published,,2025-09-05T17:34:24.459525+00:00,2025-09-05T17:34:24.459525+00:00
dc193c0c-c04e-4249-855a-7f15d06bdc07,9648ac8b-7b56-4ffe-bf30-ae930fbc9ae8,,Parent Night – Evening,,2025-07-20T19:54:24.459546+00:00,2025-07-20T21:06:24.459546+00:00,Main Auditorium,published,"{""featured"": false, ""color"": ""purple"", ""tags"": [""students"", ""sports"", ""staff""]}",2025-09-05T17:34:24.459559+00:00,2025-09-05T17:34:24.459559+00:00
e856cbec-a914-4f6d-8bae-7e2de0dab208,07e53f0e-5e7d-4bbc-959d-4c22e6b04530,57d06388-1385-4311-a44c-34b008994339,Open House – Community,Public meeting—agenda to be published.,2025-11-14T09:03:24.459585+00:00,2025-11-14T12:10:24.459585+00:00,Main Auditorium,cancelled,"{""featured"": false, ""color"": ""orange"", ""tags"": [""staff""]}",2025-09-05T17:34:24.459597+00:00,2025-09-05T17:34:24.459597+00:00
034d6e83-4171-4213-b568-02fb8e94a0e5,bf90c016-a579-44c2-aeda-728162af45ae,,Open House 2025,,2025-08-27T04:34:24.459621+00:00,2025-08-27T08:28:24.459621+00:00,Field A,published,"{""featured"": true, ""color"": ""green"", ""tags"": [""staff"", ""community""]}",2025-09-05T17:34:24.459634+00:00,2025-09-05T17:34:24.459634+00:00
8fb47cad-2667-482a-8435-3a995c15ae92,9c84f6d9-de4d-4f78-a949-2873dcf69726,,Math Olympiad – Evening,Information session with Q&A.,2025-11-28T07:55:24.459658+00:00,2025-11-28T09:35:24.459658+00:00,Board Room,published,,2025-09-05T17:34:24.459667+00:00,2025-09-05T17:34:24.459667+00:00
79ee8ecd-a1c9-4884-b888-deaf0187e288,f8d14dee-9788-4690-9a8f-00c54b1dc122,ed5d9ceb-797b-42be-92a7-748fa5bf5071,Open House – Evening,,2025-12-07T14:22:24.459686+00:00,2025-12-07T16:53:24.459686+00:00,Main Auditorium,cancelled,"{""featured"": true, ""color"": ""green"", ""tags"": [""academics"", ""family""]}",2025-09-05T17:34:24.459698+00:00,2025-09-05T17:34:24.459698+00:00
e15c6186-5ce7-4c9e-b632-579a7691edda,bf90c016-a579-44c2-aeda-728162af45ae,df73b7fe-e82f-441d-8592-df92b98e866d,Parent Night – Community,Join us for an evening of learning and celebration.,2025-12-24T12:39:24.459722+00:00,2025-12-24T13:25:24.459722+00:00,Library,draft,,2025-09-05T17:34:24.459731+00:00,2025-09-05T17:34:24.459731+00:00
152b9fd7-1ffd-4cfe-9437-9dfbc0a68657,07e53f0e-5e7d-4bbc-959d-4c22e6b04530,,STEM Expo & Info Session,Information session with Q&A.,2025-08-29T18:50:24.459750+00:00,2025-08-29T19:43:24.459750+00:00,,published,"{""featured"": false, ""color"": ""orange"", ""tags"": [""family"", ""music"", ""students""]}",2025-09-05T17:34:24.459762+00:00,2025-09-05T17:34:24.459762+00:00
a6a6e799-8265-44b8-9105-4ac6e2595dc6,9c84f6d9-de4d-4f78-a949-2873dcf69726,,Open House,Public meeting—agenda to be published.,2025-11-23T17:45:24.459786+00:00,2025-11-23T18:54:24.459786+00:00,Library,published,,2025-09-05T17:34:24.459794+00:00,2025-09-05T17:34:24.459794+00:00
95b36297-da95-45ca-b928-4561d6591e74,f8d14dee-9788-4690-9a8f-00c54b1dc122,8e53bd7c-5e47-4297-9d27-5652a8bd7c94,Science Fair,Join us for an evening of learning and celebration.,2025-12-09T17:24:24.459813+00:00,2025-12-09T19:24:24.459813+00:00,Community Hall,draft,"{""featured"": true, ""color"": ""purple"", ""tags"": [""family"", ""community""]}",2025-09-05T17:34:24.459825+00:00,2025-09-05T17:34:24.459825+00:00
894e49f5-0aaa-40b0-910b-7757a71da823,bf90c016-a579-44c2-aeda-728162af45ae,,Open House,Information session with Q&A.,2025-12-05T01:25:24.459849+00:00,,Room 101,published,"{""featured"": false, ""color"": ""green"", ""tags"": [""academics""]}",2025-09-05T17:34:24.459860+00:00,2025-09-05T17:34:24.459860+00:00
041ebd0c-a5cd-4edf-a11e-1b89b359ea39,6f727dfe-30c3-49db-af13-908138c4454f,ed5d9ceb-797b-42be-92a7-748fa5bf5071,Science Fair – Evening,,2025-12-23T05:53:24.459883+00:00,2025-12-23T07:03:24.459883+00:00,Community Hall,published,"{""featured"": false, ""color"": ""orange"", ""tags"": [""staff"", ""sports"", ""academics""]}",2025-09-05T17:34:24.459896+00:00,2025-09-05T17:34:24.459896+00:00
2ded49f5-e139-4cf5-ae0a-11cb99033f00,bf90c016-a579-44c2-aeda-728162af45ae,,Career Day – Community,All families welcome.,2025-07-21T00:26:24.459921+00:00,2025-07-21T02:09:24.459921+00:00,,published,"{""featured"": true, ""color"": ""blue"", ""tags"": [""family"", ""academics"", ""sports""]}",2025-09-05T17:34:24.459934+00:00,2025-09-05T17:34:24.459934+00:00
168bfa62-6b50-4cc2-9217-e84b483a14f0,6f727dfe-30c3-49db-af13-908138c4454f,4ffb8e1d-d88d-4ebe-a734-35360fc153d4,Parent Night – Evening,All families welcome.,2025-07-22T11:50:24.459959+00:00,2025-07-22T13:55:24.459959+00:00,Community Hall,published,"{""featured"": false, ""color"": ""blue"", ""tags"": [""sports"", ""family""]}",2025-09-05T17:34:24.459972+00:00,2025-09-05T17:34:24.459972+00:00
8e74df0d-d9c9-4664-9440-9a2f12988e87,6f727dfe-30c3-49db-af13-908138c4454f,,Drama Club Performance – Evening,Student-led event featuring exhibitions and performances.,2025-08-15T19:29:24.459996+00:00,2025-08-15T22:40:24.459996+00:00,,draft,"{""featured"": false, ""color"": ""purple"", ""tags"": [""staff""]}",2025-09-05T17:34:24.460008+00:00,2025-09-05T17:34:24.460008+00:00
ac03f410-43ce-462d-b9f9-95e5703e5695,6ff82cee-4f46-4572-89d2-149206d420a5,8e53bd7c-5e47-4297-9d27-5652a8bd7c94,STEM Expo & Info Session,,2025-07-30T02:52:24.460033+00:00,2025-07-30T05:54:24.460033+00:00,,draft,,2025-09-05T17:34:24.460041+00:00,2025-09-05T17:34:24.460041+00:00
fd4c21d0-4101-4c19-8bea-3c4f4ec6735f,07e53f0e-5e7d-4bbc-959d-4c22e6b04530,,Parent Night – Evening,,2025-11-28T15:38:24.460059+00:00,2025-11-28T17:19:24.460059+00:00,,published,"{""featured"": false, ""color"": ""blue"", ""tags"": [""music"", ""community""]}",2025-09-05T17:34:24.460072+00:00,2025-09-05T17:34:24.460072+00:00
7c57921d-714c-44a2-be74-4d43fad5e282,07e53f0e-5e7d-4bbc-959d-4c22e6b04530,8e53bd7c-5e47-4297-9d27-5652a8bd7c94,Choir Concert – Community,,2025-12-19T03:49:24.460100+00:00,2025-12-19T04:54:24.460100+00:00,Community Hall,draft,,2025-09-05T17:34:24.460108+00:00,2025-09-05T17:34:24.460108+00:00
59eb0b29-a9da-4fa5-a4f4-d2e7e371d244,9c84f6d9-de4d-4f78-a949-2873dcf69726,4ffb8e1d-d88d-4ebe-a734-35360fc153d4,STEM Expo,Student-led event featuring exhibitions and performances.,2025-12-10T02:24:24.460127+00:00,2025-12-10T05:23:24.460127+00:00,Field A,published,"{""featured"": false, ""color"": ""orange"", ""tags"": [""sports"", ""music""]}",2025-09-05T17:34:24.460139+00:00,2025-09-05T17:34:24.460139+00:00
9562f4b6-c6aa-4705-ac76-11e702b91c05,9648ac8b-7b56-4ffe-bf30-ae930fbc9ae8,,Math Olympiad,Student-led event featuring exhibitions and performances.,2025-12-20T19:13:24.460163+00:00,2025-12-20T20:16:24.460163+00:00,Cafeteria,published,"{""featured"": false, ""color"": ""orange"", ""tags"": [""community""]}",2025-09-05T17:34:24.460175+00:00,2025-09-05T17:34:24.460175+00:00
79846652-eb40-42d8-ad08-f0431261ba48,6f727dfe-30c3-49db-af13-908138c4454f,a7cffd9d-3354-42ca-84ba-37162debd2b5,Athletics Awards & Info Session,Information session with Q&A.,2025-07-18T09:40:24.460200+00:00,2025-07-18T10:54:24.460200+00:00,Library,published,"{""featured"": true, ""color"": ""orange"", ""tags"": [""staff"", ""academics""]}",2025-09-05T17:34:24.460213+00:00,2025-09-05T17:34:24.460213+00:00
fcf5425a-c82f-4bd7-8a60-07a444e87f48,f8d14dee-9788-4690-9a8f-00c54b1dc122,df73b7fe-e82f-441d-8592-df92b98e866d,Drama Club Performance,,2025-11-15T07:21:24.460238+00:00,2025-11-15T09:14:24.460238+00:00,Main Auditorium,draft,"{""featured"": false, ""color"": ""orange"", ""tags"": [""academics""]}",2025-09-05T17:34:24.460250+00:00,2025-09-05T17:34:24.460250+00:00
8af7d640-5dbf-4526-8651-773f177127a6,f8d14dee-9788-4690-9a8f-00c54b1dc122,ed5d9ceb-797b-42be-92a7-748fa5bf5071,Parent Night & Info Session,Join us for an evening of learning and celebration.,2025-10-14T08:43:24.460275+00:00,2025-10-14T10:51:24.460275+00:00,Room 101,published,,2025-09-05T17:34:24.460284+00:00,2025-09-05T17:34:24.460284+00:00
76f03b22-4777-44b9-97e7-281b0dfabe49,9648ac8b-7b56-4ffe-bf30-ae930fbc9ae8,ed5d9ceb-797b-42be-92a7-748fa5bf5071,Open House 2025,,2025-10-04T16:20:24.460303+00:00,2025-10-04T17:25:24.460303+00:00,Library,published,"{""featured"": false, ""color"": ""purple"", ""tags"": [""students"", ""staff""]}",2025-09-05T17:34:24.460317+00:00,2025-09-05T17:34:24.460317+00:00
73de6e5a-7828-4a3f-8bea-65a8f0ee5ef8,f8d14dee-9788-4690-9a8f-00c54b1dc122,,Career Day & Info Session,Public meeting—agenda to be published.,2025-08-18T07:14:24.460341+00:00,2025-08-18T09:11:24.460341+00:00,Board Room,draft,,2025-09-05T17:34:24.460350+00:00,2025-09-05T17:34:24.460350+00:00
5583a5fa-4bc5-431e-8caa-62226274937a,9c84f6d9-de4d-4f78-a949-2873dcf69726,4ffb8e1d-d88d-4ebe-a734-35360fc153d4,Math Olympiad & Info Session,All families welcome.,2025-11-14T14:54:24.460368+00:00,2025-11-14T18:36:24.460368+00:00,Library,draft,"{""featured"": false, ""color"": ""green"", ""tags"": [""family"", ""students""]}",2025-09-05T17:34:24.460381+00:00,2025-09-05T17:34:24.460381+00:00
2181d81b-f562-4fb6-9a0a-a99218984801,f8d14dee-9788-4690-9a8f-00c54b1dc122,34d220ac-aabe-4671-8136-d4f8c9f51714,Athletics Awards 2025,Public meeting—agenda to be published.,2025-09-08T14:59:24.460405+00:00,2025-09-08T16:07:24.460405+00:00,Main Auditorium,published,"{""featured"": false, ""color"": ""red"", ""tags"": [""sports"", ""family""]}",2025-09-05T17:34:24.460418+00:00,2025-09-05T17:34:24.460418+00:00
638e98c3-79ab-4f08-8be4-3514ce43b15a,07e53f0e-5e7d-4bbc-959d-4c22e6b04530,34d220ac-aabe-4671-8136-d4f8c9f51714,STEM Expo,Public meeting—agenda to be published.,2025-11-01T16:55:24.460443+00:00,2025-11-01T18:33:24.460443+00:00,Gymnasium,draft,"{""featured"": false, ""color"": ""purple"", ""tags"": [""students""]}",2025-09-05T17:34:24.460456+00:00,2025-09-05T17:34:24.460456+00:00
2999ce6c-f9fb-4b71-863b-3de971c50eda,9648ac8b-7b56-4ffe-bf30-ae930fbc9ae8,,STEM Expo – Evening,,2025-08-02T04:52:24.460480+00:00,2025-08-02T05:29:24.460480+00:00,Community Hall,published,"{""featured"": true, ""color"": ""blue"", ""tags"": [""family"", ""staff"", ""community""]}",2025-09-05T17:34:24.460493+00:00,2025-09-05T17:34:24.460493+00:00
2c2b8ca2-be1b-49e3-9d4e-bb4de0411b05,07e53f0e-5e7d-4bbc-959d-4c22e6b04530,,Parent Night & Info Session,Information session with Q&A.,2025-12-26T06:42:24.460518+00:00,2025-12-26T09:09:24.460518+00:00,Room 101,published,"{""featured"": false, ""color"": ""red"", ""tags"": [""family"", ""music""]}",2025-09-05T17:34:24.460531+00:00,2025-09-05T17:34:24.460531+00:00
c5a24337-0b8c-4153-b83d-b91c3df48475,6ff82cee-4f46-4572-89d2-149206d420a5,57d06388-1385-4311-a44c-34b008994339,Math Olympiad (K-8),All families welcome.,2025-11-05T08:27:24.460556+00:00,2025-11-05T11:55:24.460556+00:00,Library,published,,2025-09-05T17:34:24.460565+00:00,2025-09-05T17:34:24.460565+00:00
7daf8447-c90a-490e-8a60-d747ee340520,9648ac8b-7b56-4ffe-bf30-ae930fbc9ae8,8e53bd7c-5e47-4297-9d27-5652a8bd7c94,Open House (K-8),Public meeting—agenda to be published.,2025-11-04T04:17:24.460585+00:00,2025-11-04T05:19:24.460585+00:00,Field A,published,,2025-09-05T17:34:24.460593+00:00,2025-09-05T17:34:24.460593+00:00
49f506a1-3c14-4f67-ae39-98e46850edc3,f8d14dee-9788-4690-9a8f-00c54b1dc122,57d06388-1385-4311-a44c-34b008994339,Parent Night & Info Session,,2025-09-27T20:03:24.460611+00:00,2025-09-27T23:35:24.460611+00:00,Cafeteria,draft,,2025-09-05T17:34:24.460619+00:00,2025-09-05T17:34:24.460619+00:00
