id,meeting_id,parent_id,position,title,description,linked_policy_id,linked_objective_id,time_allocated,created_at,updated_at
231b68d3-c4b5-4b20-b47e-6687f5fc723f,5e901059-5f13-41e1-aead-99256cb92bbe,,1,New Business #3,Discussion led by chair.,,,,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
1ab3861a-e9b8-430d-a7c0-d2e9922308f2,5e901059-5f13-41e1-aead-99256cb92bbe,231b68d3-c4b5-4b20-b47e-6687f5fc723f,2,Community Input #4,Discussion led by chair.,,,30,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
aa7520c1-6c83-4229-9ee6-0691d2f0c365,5e901059-5f13-41e1-aead-99256cb92bbe,,3,Old Business #6,Review supporting documents.,,,30,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
60a2ab52-2dd1-4aa0-8c1b-3786ffd88c20,5e901059-5f13-41e1-aead-99256cb92bbe,231b68d3-c4b5-4b20-b47e-6687f5fc723f,4,Assessment Alignment #3,Review supporting documents.,,,45,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
6548e48c-dc2f-4a50-800c-ec0687ba5efa,5e901059-5f13-41e1-aead-99256cb92bbe,,5,Assessment Alignment #1,,,,15,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
3d4af496-a992-4346-b2de-13779d0ef48a,94214c37-8571-46df-ae71-4aec3ab28374,,1,Program Update #6,Discussion led by chair.,,,45,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
4e80fd4b-1f61-4958-a4fb-e118e47bf417,94214c37-8571-46df-ae71-4aec3ab28374,3d4af496-a992-4346-b2de-13779d0ef48a,2,Assessment Alignment #3,Review supporting documents.,,,20,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
c52e2af5-3f5d-4250-b9de-9edf80ef2a76,94214c37-8571-46df-ae71-4aec3ab28374,,3,Action Items #6,Discussion led by chair.,,,45,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
a0bd44b8-8e12-4d23-8b22-fafce215b4ae,94214c37-8571-46df-ae71-4aec3ab28374,,4,Opening Remarks #3,Discussion led by chair.,,,10,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
3a891685-01c6-4be9-b04a-804744961986,94214c37-8571-46df-ae71-4aec3ab28374,,5,Instructional Materials #6,Public comment period included.,,,5,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
38237a26-5200-42f0-91f2-ac3d3db910a8,94214c37-8571-46df-ae71-4aec3ab28374,,6,Program Update #5,Discussion led by chair.,,,15,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
70fbc6dc-41d7-41b7-8158-04ea56b56586,94214c37-8571-46df-ae71-4aec3ab28374,,7,Opening Remarks #6,,,,,2025-09-05T17:34:24.338505+00:00,2025-09-05T17:34:24.338505+00:00
